id,predict_label,prob_intrinsic,prob_no,prob_extrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.016181294,0.0033100294,0.98050874
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,no,0.10758367,0.51581615,0.37660015
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.06907253,0.0073600425,0.9235675
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.199977,0.010799582,0.78922343
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.96352893,0.0028211242,0.033649944
c5972f72-948c-4907-a0d9-5a5077d263eb,intrinsic,0.7861184,0.09972209,0.1141595
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,no,0.031322666,0.89159966,0.07707766
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.025050374,0.94424015,0.030709473
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.99237424,0.00040366853,0.0072220583
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.1361338,0.03069176,0.8331744
67e63111-c12d-4c63-be4e-d84f9f532a6b,intrinsic,0.7014148,0.015109941,0.28347522
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.0020912527,0.010975254,0.98693347
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.08996617,0.03976905,0.8702648
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.021681758,0.9495366,0.028781587
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.005667491,0.005540548,0.9887919
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.053219553,0.0029492541,0.94383115
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.91249526,0.025590988,0.061913747
be1605fb-5ddb-4620-a483-e73270ccc3ab,no,0.0753712,0.88624245,0.03838632
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.9205893,0.0036189926,0.07579172
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.008095722,0.002198171,0.98970604
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.022784943,0.002328892,0.9748862
911e2881-3297-451b-b9f7-a3842688e811,extrinsic,0.41987574,0.072095305,0.5080289
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,extrinsic,0.20222339,0.15136842,0.64640814
3587ff61-22e7-4248-b697-e3b86bafb324,intrinsic,0.6251061,0.029443491,0.3454504
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.03718403,0.9371505,0.025665551
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.023689182,0.0010013551,0.97530943
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.95591617,0.003909451,0.040174372
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.009221087,0.9607251,0.03005379
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.95965827,0.0028403257,0.037501454
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.022381691,0.93298465,0.044633623
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.0016461329,0.001182228,0.9971717
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.012791651,0.9775634,0.009644933
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,intrinsic,0.8275285,0.013219516,0.15925203
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.0751541,0.014028577,0.9108174
fba48cb8-665c-4d8b-9cd3-affa84bd973a,extrinsic,0.023792032,0.04289575,0.9333122
dd3de1a6-21f0-43fa-a50b-55ba853e1f2d,extrinsic,0.030577872,0.04091403,0.92850804
c42af041-9f49-411a-8b6f-0bf4ceec1cd3,intrinsic,0.8995692,0.012516575,0.08791417
24f0ade9-de2a-44de-bdd4-c0e8ee9e768f,intrinsic,0.9601165,0.0022669998,0.03761651
6cdb1a88-d3b1-416d-a3ab-89a52f6cd2cd,intrinsic,0.8515684,0.024741117,0.123690434
833ef7fb-8da2-4e02-824a-9401668f1c23,intrinsic,0.9597585,0.0034173168,0.036824185
7575b8cf-4deb-44c9-9329-071da25d919b,extrinsic,0.019366505,0.002495421,0.9781381
719b4a68-6b6a-4c55-9e4f-9b91ac42c80f,no,0.00754129,0.9840688,0.008389898
a1886042-c759-4987-8ca1-6b0bcd0e7cf3,extrinsic,0.030801298,0.004407349,0.96479136
73276dc7-d9d9-4c7d-9490-f16944ab5600,intrinsic,0.97811615,0.0048921593,0.016991632
0527270b-eb9f-4f9c-969e-990d4fedf740,no,0.04745673,0.86090124,0.091642
f05c0dec-152e-45b5-bd67-4877d24f8f6b,extrinsic,0.016484305,0.0061102496,0.9774055
b95e1113-c4de-4a71-840e-ca737e60222d,intrinsic,0.9578798,0.0016299918,0.040490173
65473e52-7738-405c-a3b3-fbc5896e03bd,intrinsic,0.7898938,0.021984106,0.18812214
93895c19-e978-4d68-9f62-7dc9dd0c8793,intrinsic,0.9291679,0.0048443154,0.06598776
f3659a06-b537-4fd0-95e1-d5cc2f8bde4f,intrinsic,0.93522686,0.009242914,0.055530306
9c463d20-ed7f-4b76-baa5-12c214987315,no,0.07664608,0.88672733,0.036626667
dd205f51-9579-496f-86cb-c48c6921ad95,intrinsic,0.9858726,0.0022027486,0.011924567
6ba0f481-14ce-4268-be62-2ee1912f313a,no,0.012507393,0.9760025,0.011490111
9380ad73-a84c-44ec-9f3f-a8081c6558d3,extrinsic,0.011361889,0.012871299,0.97576684
256bdd5a-fb4a-43da-8c0d-06c0bc27871b,extrinsic,0.12317398,0.011916001,0.86491
8e49b0bb-92fd-4794-8172-dc200f89ad1d,intrinsic,0.9252549,0.0029348969,0.071810134
1f28d882-0bac-4f12-a5d0-10425958259c,intrinsic,0.9816311,0.0023516514,0.016017316
32ca8a1c-2a40-4bf0-87ca-3706dfe69ba7,intrinsic,0.6136477,0.03297446,0.35337788
0ce11603-74e6-420b-be2a-73ad36a04cf3,no,0.019566009,0.9616314,0.018802578
03a5b309-cc61-4bd0-a4b7-f0727f834cd9,intrinsic,0.97953117,0.0022085202,0.018260237
6dd5e6db-7bc2-4681-b25c-fbfd4c299ef3,extrinsic,0.044520024,0.013024271,0.9424557
57362930-a2b1-4881-a67e-0de662709881,extrinsic,0.091987565,0.2480831,0.6599293
f85980d1-9e99-42e9-a078-d2d1f51a84a8,extrinsic,0.018049395,0.003219342,0.9787313
9ad500c2-252f-4cf9-a724-9a5461de8e21,no,0.16882265,0.7248997,0.106277615
83bde43e-6ab5-4440-8694-b36e763ab138,intrinsic,0.94440025,0.0039001433,0.05169962
6e4fc174-49f9-47d5-9259-6fde9d5d3c18,extrinsic,0.033102166,0.006718574,0.96017927
288bafa4-5e05-4c33-8441-f8ba187661ce,intrinsic,0.955316,0.003203613,0.041480318
8896fcbf-9580-426c-a48e-799819e884e8,no,0.02106079,0.96440005,0.014539164
d2b0536a-5175-4152-8fda-955f3bc0c1cf,no,0.01068539,0.96993184,0.019382766
4bf428bf-f017-4e60-a58d-69f6ab1db1ef,extrinsic,0.08401759,0.003829996,0.9121524
8407795d-fc74-45dc-b951-d75b9f0cb91a,no,0.008519356,0.9799217,0.011558914
60f3cd4d-8f5f-462e-bdc8-103b143ccf6d,no,0.0062602647,0.9829947,0.010745105
ff4d20c6-3283-4254-add8-253627510e66,extrinsic,0.012080141,0.0048329113,0.98308694
b27a3cb5-dd27-4bac-b41f-ee81715e0d51,no,0.013545219,0.96986884,0.016585855
d110d07b-1870-4435-adc9-ca265ec03ac4,extrinsic,0.0022227461,0.0012351663,0.99654204
df45d856-d981-4991-bd75-1e8cc9947cc4,intrinsic,0.8473498,0.02213068,0.13051946
089856d3-082c-4846-998e-b35f19a97876,extrinsic,0.47933865,0.02118197,0.49947935
65864497-7f4e-4c5b-a9fd-b8f3cdd71f28,intrinsic,0.47672173,0.36984172,0.15343656
7b06f09b-ed14-4192-913e-6d6a1bb8f2db,extrinsic,0.020512396,0.026119111,0.9533684
b55a4411-fc0f-48df-9803-5b7600701314,intrinsic,0.912082,0.012248206,0.07566982
8fe37da7-6997-482b-beb0-704212e970c6,intrinsic,0.9654254,0.0010869812,0.033487692
af7d20c7-0d77-4207-a3f2-4ec7ee61680b,extrinsic,0.0082709845,0.0065721013,0.9851569
4b978a58-d835-4550-ab3d-f1583cea4ca4,no,0.011743671,0.96973944,0.018516915
1629a816-e3ba-45bc-b0ba-90b9de853bfe,no,0.021753611,0.9604507,0.017795717
1975efcd-c7fc-4375-98b5-aee3e177da4c,extrinsic,0.18117027,0.016725326,0.80210435
90f39fe9-8961-47c8-83a6-61663a8166f1,extrinsic,0.010910395,0.00077873375,0.9883109
9f9837fe-a9a6-48b8-ac88-7576d11bcfc5,intrinsic,0.94535184,0.0008436397,0.053804517
d2a133cc-6604-4d9c-8a6a-7a03a06871d7,no,0.035713114,0.7845374,0.17974947
b7ebf9e3-9dea-4933-a140-e7a6527c1df8,no,0.007281598,0.9857853,0.006933131
84e92bc9-fef5-4393-9368-0f9082abd4cd,extrinsic,0.1549162,0.013790803,0.831293
ccfc5fa2-05ed-4682-bec3-f34c54ab7dd7,intrinsic,0.98550946,0.0020889135,0.012401652
f833b079-b02e-43a5-942e-7cd82701e826,extrinsic,0.06510723,0.049430534,0.8854622
cc59c1cf-858c-45f7-ac83-501e3e4d32a0,intrinsic,0.9402569,0.004130477,0.055612538
a13e7165-b9e2-496e-944f-624cb8b22840,no,0.011657513,0.9558381,0.032504488
f3640a0a-5db5-41ea-9b54-35c9ccdc1c48,extrinsic,0.011897167,0.0029281364,0.9851747
76e1958a-19e9-494d-82da-ee4ed2965fe3,no,0.0490702,0.84528005,0.105649725
bef3a421-7c31-422c-89b2-53379ab1af10,intrinsic,0.9443352,0.0023028338,0.053361997
a3a2f092-d3ba-46f1-bef0-0d43d3fc00fd,extrinsic,0.13262776,0.00939687,0.85797536
e15a2c06-fb77-498e-89ed-d4cda4eaf418,intrinsic,0.9175797,0.0024229947,0.07999737
c02d7d3b-5f50-4568-aad4-0bbfe710f482,intrinsic,0.6224148,0.29020604,0.08737912
d8ad115e-8777-4a25-b84a-40d434d2ae71,extrinsic,0.012567662,0.003901007,0.98353136
32e7a3fa-1818-4228-a11d-89de3191be12,extrinsic,0.027489575,0.0031696178,0.96934086
d907e74f-8c5f-42fa-9cfc-5f5f79dde00a,intrinsic,0.9263494,0.029350944,0.044299632
fd301105-2147-471e-ae04-a18a07ee0804,no,0.0029910232,0.9895062,0.0075027742
2f8d2653-6fad-4996-891b-b805c08a2f4e,extrinsic,0.039084338,0.005686289,0.9552294
1b195dde-72ae-489b-a21a-525eaf468913,no,0.0051595364,0.9857159,0.009124553
5f600ddf-c105-42d7-8688-52fbe91b2c67,no,0.014398486,0.93165493,0.053946562
1b5eee76-c3e3-4960-9e87-09c53d139a7a,no,0.01303165,0.96969616,0.017272135
2771f5fe-ab85-4f6e-a8bc-9e7fe3a05bee,intrinsic,0.8382421,0.009057017,0.15270093
d42d7476-5270-4125-89b1-7fb7ea45dc8c,intrinsic,0.9435805,0.014575341,0.041844115
e8d6bc64-4b57-43d9-90c5-045f9fc66b7b,intrinsic,0.8825282,0.020201867,0.09726993
c460e3e1-e7e4-476c-b8e6-400e0d3cccc1,no,0.01599013,0.9644271,0.01958284
0136221d-c3ce-4986-8502-486fe86406fe,extrinsic,0.12088695,0.021747593,0.8573655
20756147-7473-469e-a22c-3a384dfe48e9,intrinsic,0.93815994,0.0043803235,0.057459686
