id,predict_label,prob_intrinsic,prob_no,prob_extrinsic
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.030226082,0.94351023,0.026263611
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.9634627,0.0014713604,0.03506582
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.00903082,0.95307046,0.03789873
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.9534971,0.0017786669,0.0447243
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.8298322,0.012452214,0.1577156
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.020784454,0.003589149,0.97562635
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.9827922,0.0015219981,0.015685828
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.008816239,0.9654911,0.0256927
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.0028103534,0.9909526,0.0062370873
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.0124625,0.0014129729,0.9861245
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.024727356,0.9308155,0.04445708
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.8142007,0.024675159,0.16112417
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.06727537,0.0065013682,0.9262233
b92d4a02-6d28-45f3-bd74-ad791ca812ad,intrinsic,0.77444226,0.01663172,0.20892596
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.12805484,0.0088721765,0.86307293
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,no,0.10481023,0.8545165,0.040673323
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.9181047,0.008588163,0.073307104
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.009239161,0.96220994,0.028550824
73314787-848f-423e-af19-78d0e86938fb,intrinsic,0.90361327,0.0042605074,0.092126235
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.020468129,0.011510012,0.9680218
a11233d9-5ffe-4694-a21b-938b8243e8fc,extrinsic,0.009828577,0.00678914,0.9833823
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.027982753,0.005412772,0.9666044
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,extrinsic,0.08881613,0.0077070943,0.9034767
240f514e-a5ad-441f-b443-315ad09cf1d7,intrinsic,0.9532039,0.010869995,0.035926037
ebcfbb4c-8d88-4b7a-99f9-8fb033acd1ef,extrinsic,0.029895945,0.0050068935,0.9650971
c1ae2455-05c8-47e3-bfa1-1f1a66ec7e9d,intrinsic,0.94394225,0.008855435,0.047202397
50fbc7a0-124c-4eeb-b5e4-78339314eef1,no,0.03344349,0.94236296,0.024193546
7923d1cd-8ec1-4860-9009-89cf48b15beb,extrinsic,0.16746315,0.00315849,0.82937837
c8f77844-d0c5-44f7-8926-646fa8097703,intrinsic,0.9403731,0.0033089563,0.05631784
4a30c070-ac21-4432-94ae-0ac778f37982,extrinsic,0.031750515,0.0074419836,0.96080756
54cd2cb9-ff1a-4dbf-928c-babf065f8664,no,0.019928833,0.9371163,0.042954896
bb4ff75a-461b-4843-ab56-ee000781fcd3,extrinsic,0.3417824,0.27234694,0.3858707
a7a79883-f042-44a5-9a3a-9181caa5113c,intrinsic,0.9515203,0.006538952,0.041940793
db621a38-fd23-4a98-97d1-5f7e37d5bcd5,extrinsic,0.035897292,0.006069177,0.95803356
a7e11050-1f7a-4d13-adc1-20247a0bcef6,no,0.03461956,0.9176871,0.047693253
74726714-41f2-4948-9cc9-b01731d663de,intrinsic,0.8512706,0.068150304,0.08057904
56576b55-67f3-40a5-9eaa-52ed855c7b41,no,0.17468615,0.5085677,0.31674615
e599238e-0fba-4225-92b9-9823fb4b98b4,intrinsic,0.98548025,0.001624411,0.012895418
ca7ddabb-c4ce-48d3-a653-8fd31258f532,intrinsic,0.9844103,0.0024332702,0.013156424
16ad0c8c-218a-4b77-975f-81be21d61460,no,0.011393078,0.95586455,0.03274241
89b9889c-e06e-41bf-ade5-61c9701fee37,no,0.0035070546,0.9756388,0.020854054
3cf0e6bb-0bdd-40a6-b91e-cdcd92f0f10d,no,0.0069796424,0.96277094,0.030249389
63b53a04-1934-4077-bfce-5da9c5efc24e,intrinsic,0.9945834,0.0010791983,0.0043374095
1f648a7f-d656-462b-84f3-0dcc7af15fab,intrinsic,0.7986328,0.01858278,0.18278444
7ad6b02d-ec91-4369-a9de-e05eb24cea58,no,0.09639995,0.4867284,0.41687173
b85a0468-b43e-423d-89f8-24dbbacb26d5,intrinsic,0.9909956,0.0013307473,0.0076736216
fba58b12-8e87-4f32-bfcc-a544623d67e3,intrinsic,0.9742634,0.0028581077,0.022878474
22d6b6da-30a4-49dc-9215-d296bf605c9f,extrinsic,0.13551734,0.009307174,0.8551755
345f8a38-a671-4ba0-8002-69ec6c48ffb9,extrinsic,0.4633752,0.06567438,0.4709504
ae9cb661-d85d-4953-a7c8-760584b0f272,extrinsic,0.004914102,0.0021003708,0.99298555
0468ded3-907e-4fba-9098-f706f468e733,no,0.0025984813,0.99257976,0.004821709
6da9f1e6-8073-40f3-956f-01697939c5bc,intrinsic,0.9875016,0.0031669044,0.009331501
f6486f4f-dcfe-43ef-a4cc-c64c8bf7921d,no,0.024994502,0.91798234,0.057023123
e7baa793-36ce-4ed0-a108-e28b0113ea3b,intrinsic,0.51619023,0.22223616,0.26157364
018cc4f2-02fa-4fc2-9c60-f6d603113679,extrinsic,0.33164704,0.24356323,0.42478973
59218c91-885b-4f94-9bb9-2a551ca60703,extrinsic,0.00414329,0.0007555163,0.9951013
b1c4bef5-135b-4d8e-9298-fa7a3c697305,extrinsic,0.009888738,0.010878613,0.9792326
1721ccf6-7fe9-4858-8bc0-93354e0218cf,no,0.07733314,0.8402338,0.08243298
0cbac74a-5294-4489-822f-3f777ce410b4,extrinsic,0.038943473,0.012812349,0.94824415
5ac9a6de-72a8-4488-9fba-f1fe54509dae,intrinsic,0.9982309,0.00027003713,0.0014991501
84063fa1-9169-458d-9442-2d959ca8cde2,extrinsic,0.0021076228,0.00038351014,0.9975089
036c42e2-b52a-4af1-9c60-85299f014993,no,0.01223389,0.95282227,0.034943823
7c4edd19-c52d-4f9f-9da7-dd44d444a0b3,no,0.028702168,0.93268013,0.03861767
b331ea20-42c9-44d0-b18e-c4a613ad2521,no,0.17534506,0.7456671,0.0789879
03ab9f85-646e-4cc8-8147-3ebf17cf8065,extrinsic,0.007633733,0.0007839533,0.99158233
bbd88b5d-3a86-4205-91d3-583b458a5248,extrinsic,0.005682908,0.0016470195,0.99267006
cc589b75-3ba5-47d5-bc12-f612729d2e95,extrinsic,0.02726708,0.00952011,0.96321285
0b78143e-f547-47ef-8865-e8efa8fa8047,extrinsic,0.06757454,0.01077172,0.9216538
3ca07882-ae86-4574-bccc-161a28cb404c,intrinsic,0.9528439,0.0043420307,0.042814076
0baaafbb-b6ae-4e40-a49c-4260a9af5524,intrinsic,0.9636343,0.0021914514,0.03417421
58cf76c1-435d-4c90-85e9-9734bee59d5f,no,0.016626097,0.96514535,0.018228557
b5f1fa4e-3724-419a-b443-980b5239b34c,no,0.010732469,0.96978,0.01948744
c832bedc-c942-4ddc-a24f-c41d7b714ead,extrinsic,0.016276872,0.015120167,0.96860296
c3730ea9-4404-42e5-9ffa-694cc013c0c4,extrinsic,0.03781813,0.003576615,0.9586053
9a89bcd8-2ff9-47b4-ac64-e242215b9aeb,no,0.021810707,0.9469027,0.031286597
fe67a3a8-c077-405e-9515-1d947a530db7,extrinsic,0.0368853,0.002841568,0.96027315
015a0078-6e1c-45d0-823e-1acb883d77b7,intrinsic,0.83698255,0.0022967805,0.16072077
a6951449-8fb2-404e-bd5d-837c3c58a7c1,intrinsic,0.87686574,0.0079473,0.11518699
dc7f2f33-ac49-476a-b8bf-a10066469d7e,intrinsic,0.4898812,0.02662747,0.4834913
1cecd0c0-4d5d-4ae4-9aff-fff48a3914d3,no,0.0045886547,0.9844221,0.010989208
c406f8a1-8d82-47ff-bec2-0c021a5510dc,extrinsic,0.106221125,0.009603854,0.88417506
72adb292-b7a1-4987-b53f-31bc1b510897,no,0.009008205,0.97794515,0.013046774
6c499a21-f174-4c5f-8e3c-3ff2bfb47e14,no,0.00762924,0.9761922,0.01617845
a02a0ff9-47b4-4001-955f-6d181ca717c2,intrinsic,0.9651025,0.0012000029,0.03369753
77ba2f48-4c27-4c38-98f2-89fd1288fe29,intrinsic,0.99891233,0.00012777207,0.0009598418
ec5c6cdf-1cf9-454f-a75a-8336784a6643,extrinsic,0.036347345,0.0045074387,0.9591452
dbe35a1e-77dd-4995-8e7a-4d004b0976c0,intrinsic,0.91234154,0.009762024,0.077896394
bcb6cdd2-3d35-4d0d-b8dd-ffa8b500518f,intrinsic,0.9993118,7.163444e-05,0.000616605
8bcdc88f-f898-4d23-8c4a-26681739fa56,intrinsic,0.9776627,0.0089300675,0.013407243
99aa2c4b-df7a-4ecb-b2b1-0930a0c30004,extrinsic,0.03429664,0.0063779787,0.9593254
77360f3f-ae04-4a1d-ae29-c9471d1a0f5d,extrinsic,0.016676158,0.0036882719,0.9796356
de3181ac-4d10-41aa-b1c7-ff9eb8e04115,extrinsic,0.054321244,0.0057552992,0.93992347
e2a0776c-f98a-451d-b43a-5a0f2ca47b83,extrinsic,0.028626924,0.006111532,0.9652615
48aab1ad-d2a9-4de1-b827-9b95e9603b09,no,0.0042442963,0.98907787,0.006677785
e68d5f54-e94b-4f6f-adc2-78c5c2e5cf64,extrinsic,0.008258063,0.0021228434,0.9896191
e32002d0-1a0f-4fbd-a66e-a849b3e52b9a,intrinsic,0.98851633,0.0024984716,0.008985251
537265cf-0a4b-4bf7-8ce3-1c209c8fabd2,extrinsic,0.0135203805,0.0029259315,0.98355365
5e4ab239-1223-4839-a616-db3ca993ee9c,intrinsic,0.97079664,0.0022568887,0.0269464
2e634fc9-c01b-402a-9a8a-9a2d2584015b,no,0.02021975,0.9254611,0.054319117
17a12821-3d48-4a8a-88fa-4a5b5c35be4f,intrinsic,0.5041038,0.0771626,0.41873354
ecc2ea60-7904-47ad-b38d-cc195ebdcd0f,intrinsic,0.9713482,0.0033392562,0.025312467
229fb312-965b-47ca-96e8-2068bb5a78d0,extrinsic,0.020413063,0.002746921,0.97684
c8d39070-b2eb-4fd3-9070-6d050a474a3c,intrinsic,0.9663783,0.0027951868,0.030826448
87cd8218-1dbc-40c4-bc03-bccca13d673c,no,0.0051201275,0.98811615,0.006763733
5d0267e1-bd24-4cd5-be1c-586288f15cc3,no,0.04266602,0.8973357,0.059998322
c667256a-335d-454a-b17c-9b4128bf372b,no,0.027029175,0.9305937,0.042377073
0fc81083-96dc-4f3e-8df1-6ef35bf8e4b6,no,0.0030169452,0.990217,0.0067661623
702e8458-caad-4155-bbf5-215a454ca7fe,extrinsic,0.025153723,0.0024953657,0.97235084
d8bfeaa4-0aa5-4500-b24a-59a7066acaa3,extrinsic,0.0012737778,0.00058664416,0.9981396
efadfcd0-182e-489b-baa5-4fd469b8e7a2,no,0.04303687,0.8148995,0.14206368
28b4cbf2-e8d1-45b9-bb8e-08ac6578f9e6,intrinsic,0.9664092,0.00916924,0.0244215
251046fb-d367-43da-b907-63bd8c4bead4,intrinsic,0.9441683,0.017678693,0.038153034
e15747b8-724a-4a0c-a155-4e8f09b8658b,no,0.011072917,0.96207124,0.026855879
5c41848f-7a7f-46e0-8b72-7c1f837a7dc1,extrinsic,0.31975004,0.2737944,0.40645558
d0057690-7954-4751-882b-249c6239ec92,no,0.02845737,0.932411,0.0391316
48bf9c27-afd9-4338-8281-86bcfafb980d,no,0.04273219,0.867709,0.08955884
51f65eb8-1cec-493b-b48d-1a5d1a37c457,intrinsic,0.58966607,0.0891839,0.3211501
f97fbf49-7f6d-4046-a3f7-7285b5280e64,extrinsic,0.17774782,0.04567578,0.7765764
2963515e-58be-4ae7-b7cc-2db4a3411ae6,extrinsic,0.014452753,0.004467661,0.9810796
b898def4-5343-46c3-aa89-f173cde13bc0,intrinsic,0.77706313,0.01109586,0.21184103
6a440bbb-1934-4428-9a08-dd7b4902780d,intrinsic,0.9786218,0.0062944656,0.015083821
8507ea7f-a869-49c7-8781-e3cdc551b8f0,no,0.025061142,0.9396665,0.03527232
35dc5166-c5b4-4dc6-851d-53dbedbeabd6,extrinsic,0.057435308,0.007998711,0.93456596
5cc12470-399c-4a8a-84ae-0da6f62a2bb8,extrinsic,0.02854981,0.0039817477,0.9674684
4dcfba0b-8e73-4582-bae1-e13bf261b81b,extrinsic,0.02949752,0.008590966,0.9619115
4fb4c7e0-9801-49d0-b4d1-d77365e2c395,intrinsic,0.9649697,0.002682531,0.032347705
5f298d5c-a5a8-44ec-b28b-fa1ecb28be11,extrinsic,0.1945844,0.03041336,0.77500224
2d4906df-678a-4912-89c1-1a92a4544668,extrinsic,0.06578613,0.0040069404,0.93020695
