id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.058982775,0.9327942,0.0082231
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.027624415,0.9459166,0.026458886
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.042441946,0.9469015,0.010656544
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.24117862,0.7443424,0.014479026
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.920269,0.043176163,0.036554936
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.05630236,0.022128822,0.9215688
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.45192194,0.52181876,0.026259322
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.025296701,0.016425876,0.9582774
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.8968058,0.0867258,0.016468337
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.263972,0.6880467,0.047981318
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.065846905,0.9231159,0.011037192
147fa13b-ed91-442b-aa56-1efa8a3e4484,no,0.2819922,0.30677065,0.4112372
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.04204431,0.9384634,0.019492295
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.032502744,0.016221667,0.9512756
2ef86070-adc5-4d5b-8f37-b8e8e0711737,intrinsic,0.88991356,0.08209129,0.02799508
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.05580459,0.9183042,0.025891148
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.9198727,0.040735085,0.039392162
be1605fb-5ddb-4620-a483-e73270ccc3ab,no,0.23983452,0.03213602,0.7280295
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.78469115,0.19589187,0.019417014
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.08044357,0.9078048,0.011751721
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.2727424,0.6710297,0.05622788
911e2881-3297-451b-b9f7-a3842688e811,extrinsic,0.3635668,0.6206438,0.015789453
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,intrinsic,0.82135046,0.1151058,0.06354378
3587ff61-22e7-4248-b697-e3b86bafb324,no,0.22218017,0.05754329,0.72027653
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.024843799,0.02056731,0.95458883
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.173487,0.8060158,0.020497104
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.61118287,0.35486522,0.03395193
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.031832363,0.024753736,0.9434139
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.52360743,0.45350745,0.02288516
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.05110976,0.032443948,0.9164463
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.06067311,0.9211267,0.018200139
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.10074236,0.028696043,0.8705616
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,intrinsic,0.877756,0.081051745,0.04119218
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.10367855,0.8702117,0.026109718
fba48cb8-665c-4d8b-9cd3-affa84bd973a,no,0.26382938,0.07612498,0.6600457
dd3de1a6-21f0-43fa-a50b-55ba853e1f2d,intrinsic,0.8097004,0.08651315,0.10378649
c42af041-9f49-411a-8b6f-0bf4ceec1cd3,intrinsic,0.6182367,0.36140656,0.020356694
24f0ade9-de2a-44de-bdd4-c0e8ee9e768f,intrinsic,0.6305032,0.04874018,0.32075655
6cdb1a88-d3b1-416d-a3ab-89a52f6cd2cd,intrinsic,0.90769315,0.07145832,0.020848518
833ef7fb-8da2-4e02-824a-9401668f1c23,intrinsic,0.8506893,0.11551788,0.03379285
7575b8cf-4deb-44c9-9329-071da25d919b,extrinsic,0.06779205,0.90794617,0.02426181
719b4a68-6b6a-4c55-9e4f-9b91ac42c80f,no,0.02259787,0.05234624,0.92505586
a1886042-c759-4987-8ca1-6b0bcd0e7cf3,extrinsic,0.13540222,0.82999176,0.034606036
73276dc7-d9d9-4c7d-9490-f16944ab5600,intrinsic,0.7902638,0.035866942,0.17386927
0527270b-eb9f-4f9c-969e-990d4fedf740,no,0.29772457,0.20021883,0.5020566
f05c0dec-152e-45b5-bd67-4877d24f8f6b,extrinsic,0.16111553,0.8258041,0.013080349
b95e1113-c4de-4a71-840e-ca737e60222d,intrinsic,0.55509585,0.4265108,0.01839333
65473e52-7738-405c-a3b3-fbc5896e03bd,intrinsic,0.5257729,0.30348834,0.1707387
93895c19-e978-4d68-9f62-7dc9dd0c8793,intrinsic,0.8141615,0.1681328,0.017705683
f3659a06-b537-4fd0-95e1-d5cc2f8bde4f,intrinsic,0.86219287,0.11679199,0.021015203
9c463d20-ed7f-4b76-baa5-12c214987315,no,0.06608821,0.047003806,0.886908
dd205f51-9579-496f-86cb-c48c6921ad95,intrinsic,0.9159109,0.026732227,0.057356905
6ba0f481-14ce-4268-be62-2ee1912f313a,no,0.03401272,0.048011996,0.9179753
9380ad73-a84c-44ec-9f3f-a8081c6558d3,no,0.024628118,0.02921191,0.94615996
256bdd5a-fb4a-43da-8c0d-06c0bc27871b,extrinsic,0.059246533,0.92204666,0.018706787
8e49b0bb-92fd-4794-8172-dc200f89ad1d,intrinsic,0.6863729,0.29949066,0.01413638
1f28d882-0bac-4f12-a5d0-10425958259c,intrinsic,0.9122006,0.06533061,0.022468742
32ca8a1c-2a40-4bf0-87ca-3706dfe69ba7,intrinsic,0.9096592,0.05981753,0.030523222
0ce11603-74e6-420b-be2a-73ad36a04cf3,no,0.022231825,0.029096777,0.9486714
03a5b309-cc61-4bd0-a4b7-f0727f834cd9,intrinsic,0.938146,0.027215753,0.03463824
6dd5e6db-7bc2-4681-b25c-fbfd4c299ef3,extrinsic,0.036673572,0.9460584,0.017267989
57362930-a2b1-4881-a67e-0de662709881,no,0.19766551,0.08494789,0.7173866
f85980d1-9e99-42e9-a078-d2d1f51a84a8,extrinsic,0.049626652,0.9385791,0.011794231
9ad500c2-252f-4cf9-a724-9a5461de8e21,no,0.04849516,0.054010924,0.8974939
83bde43e-6ab5-4440-8694-b36e763ab138,intrinsic,0.88979316,0.050311673,0.05989513
6e4fc174-49f9-47d5-9259-6fde9d5d3c18,extrinsic,0.051765695,0.93009484,0.018139545
288bafa4-5e05-4c33-8441-f8ba187661ce,intrinsic,0.5780693,0.39156038,0.030370284
8896fcbf-9580-426c-a48e-799819e884e8,no,0.05403199,0.04063419,0.9053339
d2b0536a-5175-4152-8fda-955f3bc0c1cf,no,0.34342533,0.03984556,0.61672914
4bf428bf-f017-4e60-a58d-69f6ab1db1ef,extrinsic,0.19719,0.78967214,0.013137826
8407795d-fc74-45dc-b951-d75b9f0cb91a,no,0.026088376,0.017755508,0.9561561
