id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.004653462,0.007146556,0.98819995
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.96860874,0.029913168,0.0014781461
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.19323884,0.17319715,0.633564
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.99640673,0.0032763365,0.00031691688
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.97056043,0.0256996,0.0037400348
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.033431295,0.96165985,0.0049088444
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.9987207,0.0010654234,0.00021379578
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.0021361394,0.0032120799,0.9946518
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.0015798251,0.0033061022,0.9951141
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.009970112,0.98391867,0.0061112912
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.010274488,0.012696068,0.9770295
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.9690664,0.028484583,0.0024490596
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.0464523,0.9492063,0.0043413835
b92d4a02-6d28-45f3-bd74-ad791ca812ad,extrinsic,0.37732255,0.6098522,0.012825226
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.20864482,0.78434247,0.0070126466
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,no,0.2630197,0.22698312,0.5099971
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.9412881,0.054411076,0.0043007545
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.0052220086,0.008720691,0.9860573
73314787-848f-423e-af19-78d0e86938fb,intrinsic,0.97318596,0.025005069,0.0018090365
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.011317963,0.9742134,0.014468608
a11233d9-5ffe-4694-a21b-938b8243e8fc,extrinsic,0.01602951,0.97661364,0.007356955
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.018212242,0.97315085,0.008636974
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,extrinsic,0.06803341,0.9255961,0.0063704103
240f514e-a5ad-441f-b443-315ad09cf1d7,intrinsic,0.9955421,0.0037179445,0.00074000075
ebcfbb4c-8d88-4b7a-99f9-8fb033acd1ef,extrinsic,0.017291507,0.97957736,0.0031311067
c1ae2455-05c8-47e3-bfa1-1f1a66ec7e9d,intrinsic,0.99599814,0.0034185948,0.00058333
