id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.4371472,0.06068398,0.50216883
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.66625166,0.31496456,0.018783754
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.06535819,0.059667002,0.87497485
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.96467066,0.03352293,0.0018064346
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.88895655,0.09424766,0.016795788
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.121675424,0.86361945,0.014705027
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.9956312,0.003156612,0.0012121677
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.021940744,0.011287714,0.96677154
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.02179089,0.01973972,0.95846933
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.034068674,0.940614,0.025317378
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.04783218,0.029455991,0.92271185
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.6524185,0.3000834,0.047498155
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.2977305,0.6877723,0.014497173
b92d4a02-6d28-45f3-bd74-ad791ca812ad,intrinsic,0.64093757,0.33137962,0.027682813
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.085831456,0.8956681,0.018500522
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,no,0.2274746,0.13642123,0.6361041
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.78617483,0.19495952,0.018865671
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.17953008,0.19863357,0.6218363
73314787-848f-423e-af19-78d0e86938fb,intrinsic,0.7591706,0.23258172,0.008247759
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.061183054,0.82134897,0.11746794
a11233d9-5ffe-4694-a21b-938b8243e8fc,extrinsic,0.07237913,0.6602323,0.26738852
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.035144586,0.946206,0.018649478
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,extrinsic,0.13617857,0.8501304,0.013691103
240f514e-a5ad-441f-b443-315ad09cf1d7,intrinsic,0.94003445,0.051038254,0.008927294
ebcfbb4c-8d88-4b7a-99f9-8fb033acd1ef,extrinsic,0.062615335,0.90672183,0.030662728
c1ae2455-05c8-47e3-bfa1-1f1a66ec7e9d,intrinsic,0.9211543,0.0713617,0.007483994
50fbc7a0-124c-4eeb-b5e4-78339314eef1,no,0.041763388,0.12375347,0.8344831
7923d1cd-8ec1-4860-9009-89cf48b15beb,extrinsic,0.10383341,0.86303943,0.03312722
c8f77844-d0c5-44f7-8926-646fa8097703,intrinsic,0.77028084,0.22169265,0.0080264835
4a30c070-ac21-4432-94ae-0ac778f37982,extrinsic,0.04867799,0.9321072,0.01921477
54cd2cb9-ff1a-4dbf-928c-babf065f8664,no,0.12011452,0.042598255,0.8372872
bb4ff75a-461b-4843-ab56-ee000781fcd3,no,0.03863273,0.18018238,0.7811849
a7a79883-f042-44a5-9a3a-9181caa5113c,intrinsic,0.6830727,0.2768752,0.04005216
db621a38-fd23-4a98-97d1-5f7e37d5bcd5,extrinsic,0.09708793,0.8916616,0.011250432
a7e11050-1f7a-4d13-adc1-20247a0bcef6,no,0.036939908,0.019656913,0.9434032
74726714-41f2-4948-9cc9-b01731d663de,no,0.39577547,0.0757981,0.5284264
56576b55-67f3-40a5-9eaa-52ed855c7b41,extrinsic,0.23054044,0.59993374,0.1695258
e599238e-0fba-4225-92b9-9823fb4b98b4,intrinsic,0.89845777,0.09606049,0.005481681
ca7ddabb-c4ce-48d3-a653-8fd31258f532,intrinsic,0.9093168,0.08727705,0.0034061805
16ad0c8c-218a-4b77-975f-81be21d61460,no,0.041520696,0.035273638,0.92320573
89b9889c-e06e-41bf-ade5-61c9701fee37,no,0.017309684,0.0088244835,0.97386587
3cf0e6bb-0bdd-40a6-b91e-cdcd92f0f10d,no,0.017927295,0.010138488,0.97193426
63b53a04-1934-4077-bfce-5da9c5efc24e,intrinsic,0.93074113,0.06213957,0.0071192994
1f648a7f-d656-462b-84f3-0dcc7af15fab,extrinsic,0.27599952,0.7019543,0.022046223
7ad6b02d-ec91-4369-a9de-e05eb24cea58,no,0.05149681,0.27277005,0.67573315
b85a0468-b43e-423d-89f8-24dbbacb26d5,intrinsic,0.94675255,0.048574608,0.004672809
fba58b12-8e87-4f32-bfcc-a544623d67e3,intrinsic,0.8887675,0.101407714,0.009824805
22d6b6da-30a4-49dc-9215-d296bf605c9f,extrinsic,0.17802483,0.8047605,0.017214684
345f8a38-a671-4ba0-8002-69ec6c48ffb9,intrinsic,0.6092227,0.34011397,0.050663315
ae9cb661-d85d-4953-a7c8-760584b0f272,extrinsic,0.046105143,0.9425217,0.011373112
0468ded3-907e-4fba-9098-f706f468e733,no,0.0219586,0.06274444,0.915297
6da9f1e6-8073-40f3-956f-01697939c5bc,intrinsic,0.9414698,0.043548856,0.014981233
f6486f4f-dcfe-43ef-a4cc-c64c8bf7921d,no,0.023544578,0.0130193485,0.96343607
e7baa793-36ce-4ed0-a108-e28b0113ea3b,no,0.17414,0.027409323,0.79845065
018cc4f2-02fa-4fc2-9c60-f6d603113679,extrinsic,0.35617894,0.46931654,0.17450452
59218c91-885b-4f94-9bb9-2a551ca60703,extrinsic,0.04218566,0.94125545,0.016558854
b1c4bef5-135b-4d8e-9298-fa7a3c697305,extrinsic,0.17966422,0.67240924,0.14792655
1721ccf6-7fe9-4858-8bc0-93354e0218cf,no,0.12053164,0.17422052,0.7052479
0cbac74a-5294-4489-822f-3f777ce410b4,extrinsic,0.071829915,0.88914084,0.039029237
5ac9a6de-72a8-4488-9fba-f1fe54509dae,intrinsic,0.9916397,0.006812378,0.0015479762
84063fa1-9169-458d-9442-2d959ca8cde2,extrinsic,0.046468366,0.9275953,0.025936313
036c42e2-b52a-4af1-9c60-85299f014993,no,0.029081209,0.09507883,0.87584
7c4edd19-c52d-4f9f-9da7-dd44d444a0b3,no,0.02749271,0.01665123,0.955856
b331ea20-42c9-44d0-b18e-c4a613ad2521,no,0.04791577,0.023682935,0.9284013
03ab9f85-646e-4cc8-8147-3ebf17cf8065,extrinsic,0.10619709,0.8665127,0.027290156
bbd88b5d-3a86-4205-91d3-583b458a5248,extrinsic,0.029398786,0.95852125,0.012079938
cc589b75-3ba5-47d5-bc12-f612729d2e95,intrinsic,0.4574882,0.40208516,0.14042668
0b78143e-f547-47ef-8865-e8efa8fa8047,extrinsic,0.16603997,0.7960655,0.03789452
3ca07882-ae86-4574-bccc-161a28cb404c,intrinsic,0.8352022,0.1563639,0.008433983
0baaafbb-b6ae-4e40-a49c-4260a9af5524,intrinsic,0.89908975,0.094899535,0.006010795
58cf76c1-435d-4c90-85e9-9734bee59d5f,no,0.42805997,0.09220758,0.47973248
b5f1fa4e-3724-419a-b443-980b5239b34c,no,0.015117964,0.010448973,0.97443306
c832bedc-c942-4ddc-a24f-c41d7b714ead,extrinsic,0.07921497,0.87495226,0.04583278
c3730ea9-4404-42e5-9ffa-694cc013c0c4,extrinsic,0.0923306,0.8919543,0.015715193
9a89bcd8-2ff9-47b4-ac64-e242215b9aeb,no,0.024606992,0.019145543,0.95624745
fe67a3a8-c077-405e-9515-1d947a530db7,extrinsic,0.16147877,0.82573706,0.012784209
015a0078-6e1c-45d0-823e-1acb883d77b7,extrinsic,0.029793307,0.96163934,0.008567389
a6951449-8fb2-404e-bd5d-837c3c58a7c1,extrinsic,0.057949636,0.92161095,0.020439453
dc7f2f33-ac49-476a-b8bf-a10066469d7e,intrinsic,0.76891667,0.20964377,0.02143953
1cecd0c0-4d5d-4ae4-9aff-fff48a3914d3,no,0.029393643,0.023646798,0.94695956
c406f8a1-8d82-47ff-bec2-0c021a5510dc,extrinsic,0.3715349,0.6158652,0.012599938
72adb292-b7a1-4987-b53f-31bc1b510897,no,0.032320507,0.044443622,0.9232359
6c499a21-f174-4c5f-8e3c-3ff2bfb47e14,no,0.016425632,0.011326704,0.97224766
a02a0ff9-47b4-4001-955f-6d181ca717c2,intrinsic,0.83531415,0.15898967,0.0056962604
77ba2f48-4c27-4c38-98f2-89fd1288fe29,intrinsic,0.9455996,0.050243206,0.004157158
ec5c6cdf-1cf9-454f-a75a-8336784a6643,extrinsic,0.13193147,0.8234916,0.044576943
dbe35a1e-77dd-4995-8e7a-4d004b0976c0,intrinsic,0.86974114,0.12097284,0.009286041
bcb6cdd2-3d35-4d0d-b8dd-ffa8b500518f,intrinsic,0.99404424,0.004507167,0.001448622
8bcdc88f-f898-4d23-8c4a-26681739fa56,intrinsic,0.90976095,0.034283675,0.055955373
99aa2c4b-df7a-4ecb-b2b1-0930a0c30004,extrinsic,0.05020192,0.90827596,0.041522104
77360f3f-ae04-4a1d-ae29-c9471d1a0f5d,extrinsic,0.04626235,0.93553644,0.018201282
de3181ac-4d10-41aa-b1c7-ff9eb8e04115,extrinsic,0.11332161,0.8712645,0.015413889
e2a0776c-f98a-451d-b43a-5a0f2ca47b83,extrinsic,0.03981065,0.9391927,0.020996653
48aab1ad-d2a9-4de1-b827-9b95e9603b09,no,0.0118651055,0.008136558,0.9799983
e68d5f54-e94b-4f6f-adc2-78c5c2e5cf64,extrinsic,0.042714868,0.944946,0.012339184
e32002d0-1a0f-4fbd-a66e-a849b3e52b9a,intrinsic,0.8466601,0.07389274,0.0794472
