id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.10632537,0.8772212,0.016453369
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.11897328,0.79301226,0.08801444
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.035311386,0.93411803,0.030570598
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.37346762,0.6009842,0.02554816
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.8843173,0.103897,0.011785692
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.355054,0.23132381,0.41362214
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.14980315,0.6720514,0.17814536
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.03333908,0.014501509,0.9521594
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.9812449,0.015211391,0.0035436766
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.2811211,0.65063184,0.06824701
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.42241722,0.5648518,0.012730934
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.046220228,0.7621467,0.19163309
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.06433324,0.90191054,0.03375618
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.015035978,0.008399097,0.97656494
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.0642543,0.8730803,0.062665395
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.16936995,0.79528326,0.03534681
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.9690099,0.02486418,0.00612601
be1605fb-5ddb-4620-a483-e73270ccc3ab,intrinsic,0.71301407,0.032694805,0.2542912
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.7687552,0.2197329,0.011511889
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.0538747,0.9276067,0.018518632
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.0802943,0.8359477,0.083758056
911e2881-3297-451b-b9f7-a3842688e811,intrinsic,0.7096075,0.27632123,0.014071274
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,intrinsic,0.46985537,0.45886648,0.07127818
3587ff61-22e7-4248-b697-e3b86bafb324,intrinsic,0.49048987,0.48306668,0.02644351
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.02151957,0.016002705,0.9624777
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.20393495,0.76502347,0.031041613
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.87500453,0.11700477,0.007990701
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.0365075,0.026996836,0.9364957
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.8912107,0.0938346,0.014954739
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.0411306,0.06683762,0.8920318
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.03245751,0.94521433,0.02232815
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.021112844,0.017582834,0.96130437
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,intrinsic,0.8033093,0.18589759,0.01079316
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.12042959,0.8577351,0.021835305
fba48cb8-665c-4d8b-9cd3-affa84bd973a,intrinsic,0.85925883,0.11680292,0.023938283
dd3de1a6-21f0-43fa-a50b-55ba853e1f2d,no,0.04410923,0.35063416,0.60525656
c42af041-9f49-411a-8b6f-0bf4ceec1cd3,intrinsic,0.5027259,0.38993838,0.10733564
24f0ade9-de2a-44de-bdd4-c0e8ee9e768f,intrinsic,0.960407,0.02982466,0.009768327
6cdb1a88-d3b1-416d-a3ab-89a52f6cd2cd,intrinsic,0.82727987,0.15924396,0.013476147
