id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.05154143,0.01939607,0.92906255
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.7435643,0.24605092,0.010384786
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.041470453,0.024821863,0.93370765
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.64175826,0.3415141,0.016727587
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.5466446,0.033901334,0.41945407
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.13954933,0.8443839,0.016066814
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.9351132,0.04302978,0.021856936
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.033413164,0.018293617,0.94829327
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.0983869,0.07757553,0.8240376
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.113014095,0.8463533,0.040632654
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.033676654,0.033374634,0.93294865
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.74586475,0.21853045,0.03560484
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.06470162,0.9246166,0.010681825
b92d4a02-6d28-45f3-bd74-ad791ca812ad,intrinsic,0.67470735,0.20293915,0.122353464
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.06814791,0.9175579,0.014294172
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,no,0.0658873,0.022009313,0.9121034
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.85783505,0.1065487,0.035616226
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.41078106,0.029285975,0.559933
73314787-848f-423e-af19-78d0e86938fb,extrinsic,0.38914987,0.5967985,0.0140517065
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.301402,0.574814,0.123783976
a11233d9-5ffe-4694-a21b-938b8243e8fc,intrinsic,0.60003275,0.2883088,0.111658454
