id,predict_label,prob_intrinsic,prob_no,prob_extrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.028965715,0.0061257733,0.96490854
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.11812145,0.43384355,0.4480349
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.14414419,0.018824868,0.83703095
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.21483739,0.013338856,0.77182376
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.976066,0.0032112855,0.020722637
c5972f72-948c-4907-a0d9-5a5077d263eb,intrinsic,0.448834,0.42689556,0.1242704
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,no,0.02425985,0.9065821,0.06915808
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.035431467,0.9272652,0.037303265
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.9962125,0.0003009704,0.0034866447
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.20520838,0.03165161,0.76313996
67e63111-c12d-4c63-be4e-d84f9f532a6b,intrinsic,0.81733125,0.021560606,0.16110823
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.006186806,0.010874661,0.9829385
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.080233,0.02048741,0.8992796
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.02009164,0.9556279,0.024280434
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.013055099,0.010341527,0.9766034
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.06982348,0.006434113,0.92374235
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.9513302,0.014761796,0.033908002
be1605fb-5ddb-4620-a483-e73270ccc3ab,intrinsic,0.63193446,0.30524927,0.062816285
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.93685836,0.004240267,0.058901403
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.013262187,0.0021287652,0.984609
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.039948016,0.006079219,0.95397276
911e2881-3297-451b-b9f7-a3842688e811,extrinsic,0.26886305,0.07562763,0.6555093
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,extrinsic,0.22312672,0.10721955,0.6696538
3587ff61-22e7-4248-b697-e3b86bafb324,intrinsic,0.7251267,0.028750448,0.24612285
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.07758066,0.89292073,0.029498583
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.03712801,0.0045327274,0.9583393
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.95905966,0.007044999,0.033895448
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.019991715,0.92806756,0.05194074
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.971387,0.003524,0.02508904
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.02302863,0.9094365,0.06753483
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.007820433,0.002120757,0.99005884
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.006373359,0.9871294,0.0064971377
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,extrinsic,0.4782064,0.042536993,0.47925663
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.11311767,0.02333567,0.86354667
fba48cb8-665c-4d8b-9cd3-affa84bd973a,extrinsic,0.19964872,0.04961942,0.7507319
dd3de1a6-21f0-43fa-a50b-55ba853e1f2d,extrinsic,0.07913204,0.06509508,0.85577285
c42af041-9f49-411a-8b6f-0bf4ceec1cd3,intrinsic,0.8717059,0.019472605,0.10882148
24f0ade9-de2a-44de-bdd4-c0e8ee9e768f,intrinsic,0.98330516,0.0018774726,0.014817342
6cdb1a88-d3b1-416d-a3ab-89a52f6cd2cd,intrinsic,0.85163337,0.03295715,0.11540948
833ef7fb-8da2-4e02-824a-9401668f1c23,intrinsic,0.95549166,0.005762242,0.038746104
7575b8cf-4deb-44c9-9329-071da25d919b,extrinsic,0.043987066,0.005337173,0.9506758
719b4a68-6b6a-4c55-9e4f-9b91ac42c80f,no,0.0047394466,0.98904675,0.006213772
a1886042-c759-4987-8ca1-6b0bcd0e7cf3,extrinsic,0.028097117,0.008453959,0.9634489
73276dc7-d9d9-4c7d-9490-f16944ab5600,intrinsic,0.98812217,0.0032541347,0.008623644
0527270b-eb9f-4f9c-969e-990d4fedf740,no,0.050329607,0.85370505,0.09596536
f05c0dec-152e-45b5-bd67-4877d24f8f6b,extrinsic,0.034259193,0.007443702,0.95829713
b95e1113-c4de-4a71-840e-ca737e60222d,intrinsic,0.9478261,0.004916047,0.047257848
65473e52-7738-405c-a3b3-fbc5896e03bd,extrinsic,0.28316694,0.022174135,0.69465894
93895c19-e978-4d68-9f62-7dc9dd0c8793,intrinsic,0.9455636,0.007333122,0.047103312
f3659a06-b537-4fd0-95e1-d5cc2f8bde4f,intrinsic,0.88932735,0.01777516,0.09289742
9c463d20-ed7f-4b76-baa5-12c214987315,no,0.034503777,0.9460723,0.01942403
dd205f51-9579-496f-86cb-c48c6921ad95,intrinsic,0.98868996,0.0024152722,0.008894735
6ba0f481-14ce-4268-be62-2ee1912f313a,no,0.008990979,0.9823951,0.008613927
9380ad73-a84c-44ec-9f3f-a8081c6558d3,extrinsic,0.14119728,0.14106204,0.7177407
256bdd5a-fb4a-43da-8c0d-06c0bc27871b,extrinsic,0.19070736,0.014630349,0.7946623
8e49b0bb-92fd-4794-8172-dc200f89ad1d,intrinsic,0.93611854,0.0043680645,0.059513386
1f28d882-0bac-4f12-a5d0-10425958259c,intrinsic,0.98781466,0.0022973467,0.009888
32ca8a1c-2a40-4bf0-87ca-3706dfe69ba7,intrinsic,0.89279443,0.012905437,0.09430013
0ce11603-74e6-420b-be2a-73ad36a04cf3,no,0.012737643,0.97420347,0.013058922
03a5b309-cc61-4bd0-a4b7-f0727f834cd9,intrinsic,0.9789777,0.005369161,0.015653165
6dd5e6db-7bc2-4681-b25c-fbfd4c299ef3,extrinsic,0.05583699,0.011043438,0.9331196
57362930-a2b1-4881-a67e-0de662709881,extrinsic,0.086550854,0.16690601,0.7465431
f85980d1-9e99-42e9-a078-d2d1f51a84a8,extrinsic,0.01889597,0.004125376,0.9769786
9ad500c2-252f-4cf9-a724-9a5461de8e21,intrinsic,0.4983908,0.3459093,0.15569992
83bde43e-6ab5-4440-8694-b36e763ab138,intrinsic,0.97617185,0.0042900657,0.019538077
6e4fc174-49f9-47d5-9259-6fde9d5d3c18,extrinsic,0.049012203,0.010299875,0.9406879
288bafa4-5e05-4c33-8441-f8ba187661ce,intrinsic,0.96985877,0.003694096,0.026447184
8896fcbf-9580-426c-a48e-799819e884e8,no,0.014244864,0.97457314,0.011182036
d2b0536a-5175-4152-8fda-955f3bc0c1cf,no,0.0054672165,0.98078513,0.013747642
4bf428bf-f017-4e60-a58d-69f6ab1db1ef,extrinsic,0.06428443,0.006730862,0.92898476
8407795d-fc74-45dc-b951-d75b9f0cb91a,no,0.004090121,0.9881009,0.0078089507
60f3cd4d-8f5f-462e-bdc8-103b143ccf6d,no,0.0027471313,0.99228185,0.004971028
