id,predict_label,prob_intrinsic,prob_no,prob_extrinsic
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.043933686,0.9181015,0.03796479
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.96732014,0.0015398987,0.03113999
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.010093831,0.95307904,0.036827106
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.9708275,0.0017915771,0.027380992
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.8953469,0.011874955,0.09277818
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.029973907,0.0045359973,0.96549016
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.99075997,0.0009776583,0.008262315
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.008683569,0.96415806,0.027158406
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.0047948766,0.986899,0.00830618
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.024643501,0.0035218734,0.9718346
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.03415617,0.9207272,0.0451166
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.93804634,0.0048000515,0.057153568
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.07510727,0.009537883,0.9153548
b92d4a02-6d28-45f3-bd74-ad791ca812ad,intrinsic,0.8538463,0.006954768,0.13919894
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.15634125,0.016863583,0.8267951
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,intrinsic,0.70586085,0.21340582,0.080733374
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.9313203,0.008433282,0.06024642
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.012443457,0.95176375,0.035792693
73314787-848f-423e-af19-78d0e86938fb,intrinsic,0.93137616,0.0041622026,0.06446159
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.021424692,0.011798154,0.9667771
a11233d9-5ffe-4694-a21b-938b8243e8fc,extrinsic,0.015259291,0.0071690157,0.97757167
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.05661085,0.009806098,0.9335831
