id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.052699156,0.9330903,0.014210503
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.0691575,0.91328466,0.017557938
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.11413064,0.8661905,0.0196789
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.259573,0.7218852,0.018541755
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.89367515,0.055267632,0.05105725
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.115320474,0.027905444,0.85677403
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.45989993,0.48799792,0.052102216
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.038092602,0.02495717,0.9369502
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.91745865,0.063794285,0.018746996
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.14241435,0.8321248,0.025460783
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.13850692,0.8457288,0.015764346
147fa13b-ed91-442b-aa56-1efa8a3e4484,intrinsic,0.42746583,0.29875946,0.27377468
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.11343182,0.86417454,0.02239369
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.04089838,0.023450052,0.93565154
2ef86070-adc5-4d5b-8f37-b8e8e0711737,intrinsic,0.8633365,0.11753799,0.019125553
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.07190095,0.90576756,0.022331456
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.90859336,0.06237119,0.029035471
be1605fb-5ddb-4620-a483-e73270ccc3ab,no,0.2100138,0.034008328,0.7559778
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.88000816,0.09780453,0.0221873
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.14161523,0.84077936,0.01760536
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.16600482,0.6658019,0.16819337
911e2881-3297-451b-b9f7-a3842688e811,intrinsic,0.7807162,0.19300981,0.02627398
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,intrinsic,0.87415874,0.07727885,0.048562426
3587ff61-22e7-4248-b697-e3b86bafb324,no,0.14316195,0.030421004,0.826417
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.03853209,0.026799444,0.9346684
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.13526775,0.83663785,0.028094368
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.87817264,0.101721734,0.020105658
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.040226538,0.036949262,0.92282426
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.78897107,0.18766057,0.02336836
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.08905053,0.02691377,0.8840357
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.12363081,0.82591623,0.050452974
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.070215836,0.03148103,0.89830315
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,intrinsic,0.90084594,0.06856392,0.030590093
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.09198777,0.886721,0.02129121
fba48cb8-665c-4d8b-9cd3-affa84bd973a,intrinsic,0.79743487,0.071782485,0.13078262
dd3de1a6-21f0-43fa-a50b-55ba853e1f2d,intrinsic,0.8645582,0.059091687,0.076350115
c42af041-9f49-411a-8b6f-0bf4ceec1cd3,intrinsic,0.7326131,0.24444407,0.022942768
24f0ade9-de2a-44de-bdd4-c0e8ee9e768f,intrinsic,0.83476055,0.07110712,0.09413235
