id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.13458975,0.85712266,0.0082876
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.05159942,0.91566414,0.032736495
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.008493821,0.9893518,0.0021544066
31b33c97-2f59-4e72-8707-f47de204d7f9,intrinsic,0.8187953,0.1742471,0.0069575827
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.96546406,0.033242214,0.0012937194
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.3093365,0.06943148,0.62123203
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.027373735,0.8635145,0.1091118
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.008108779,0.00495923,0.986932
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.99567825,0.0040717083,0.00025003214
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.08513319,0.8979829,0.016883867
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.0827689,0.91385144,0.003379682
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.0031374246,0.89576167,0.10110098
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.013471469,0.9832683,0.0032602076
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.004505018,0.0027479108,0.9927471
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.022147877,0.8941712,0.083680965
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.0654224,0.9172846,0.017292937
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.96521676,0.032139037,0.0026442409
be1605fb-5ddb-4620-a483-e73270ccc3ab,intrinsic,0.9031076,0.020394607,0.07649783
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.91651934,0.08028936,0.0031912527
