id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.027607217,0.96415883,0.008233893
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.058601297,0.9104965,0.03090216
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.019420154,0.9737896,0.006790306
31b33c97-2f59-4e72-8707-f47de204d7f9,intrinsic,0.77085,0.22516842,0.0039815814
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.9692031,0.028918376,0.0018785032
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.16668129,0.0623896,0.77092916
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.024443384,0.7921462,0.18341044
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.004928176,0.004106212,0.9909656
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.99862385,0.001057747,0.0003184771
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.1132759,0.87362033,0.013103785
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.15073033,0.84463567,0.004634029
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.0058780084,0.71175617,0.28236583
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.029852,0.96359575,0.006552266
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.008224667,0.003501783,0.9882735
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.018495558,0.9141335,0.06737097
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.20015217,0.7882695,0.011578306
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.972463,0.023633748,0.0039032758
be1605fb-5ddb-4620-a483-e73270ccc3ab,intrinsic,0.9533537,0.02334656,0.023299623
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.93853194,0.05860289,0.0028652174
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.02925768,0.9625636,0.008178696
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.010145134,0.98216426,0.0076905717
911e2881-3297-451b-b9f7-a3842688e811,intrinsic,0.75699425,0.23917574,0.0038301256
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,extrinsic,0.07193014,0.88037467,0.047695197
3587ff61-22e7-4248-b697-e3b86bafb324,intrinsic,0.8629845,0.13056219,0.0064532617
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.0045574224,0.0055310694,0.9899115
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.031573042,0.94950277,0.018924192
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.8625785,0.13371807,0.003703417
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.11412977,0.019589284,0.8662809
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.9532743,0.0363923,0.010333384
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.021157363,0.106362216,0.87248045
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.016713042,0.97001666,0.013270268
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.008522158,0.02891697,0.96256083
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,extrinsic,0.47668263,0.51845235,0.004865061
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.08781494,0.9008919,0.0112932185
fba48cb8-665c-4d8b-9cd3-affa84bd973a,intrinsic,0.826572,0.079345174,0.094082855
dd3de1a6-21f0-43fa-a50b-55ba853e1f2d,no,0.018744368,0.13915718,0.8420985
c42af041-9f49-411a-8b6f-0bf4ceec1cd3,extrinsic,0.36385038,0.58675,0.04939969
24f0ade9-de2a-44de-bdd4-c0e8ee9e768f,intrinsic,0.97984904,0.015679834,0.004471163
6cdb1a88-d3b1-416d-a3ab-89a52f6cd2cd,intrinsic,0.9062821,0.091674075,0.0020438724
833ef7fb-8da2-4e02-824a-9401668f1c23,intrinsic,0.9515378,0.045822203,0.0026400015
7575b8cf-4deb-44c9-9329-071da25d919b,extrinsic,0.04033527,0.9461062,0.013558498
719b4a68-6b6a-4c55-9e4f-9b91ac42c80f,no,0.0040761153,0.0122615,0.9836624
a1886042-c759-4987-8ca1-6b0bcd0e7cf3,extrinsic,0.06422637,0.92965436,0.0061192424
73276dc7-d9d9-4c7d-9490-f16944ab5600,intrinsic,0.9965237,0.0026743705,0.0008019
0527270b-eb9f-4f9c-969e-990d4fedf740,no,0.2593832,0.06690732,0.67370945
f05c0dec-152e-45b5-bd67-4877d24f8f6b,extrinsic,0.12269569,0.8697186,0.0075857835
b95e1113-c4de-4a71-840e-ca737e60222d,intrinsic,0.9422908,0.055503666,0.0022055893
65473e52-7738-405c-a3b3-fbc5896e03bd,extrinsic,0.19137153,0.5850553,0.22357316
93895c19-e978-4d68-9f62-7dc9dd0c8793,intrinsic,0.9797673,0.01836399,0.0018687865
f3659a06-b537-4fd0-95e1-d5cc2f8bde4f,intrinsic,0.9406895,0.05684753,0.0024630532
9c463d20-ed7f-4b76-baa5-12c214987315,no,0.01208823,0.0063533625,0.9815584
dd205f51-9579-496f-86cb-c48c6921ad95,intrinsic,0.9983322,0.0011024171,0.0005654221
6ba0f481-14ce-4268-be62-2ee1912f313a,no,0.0029492537,0.010511817,0.98653895
9380ad73-a84c-44ec-9f3f-a8081c6558d3,no,0.01564521,0.053000096,0.93135464
256bdd5a-fb4a-43da-8c0d-06c0bc27871b,intrinsic,0.91025996,0.08804036,0.0016997445
8e49b0bb-92fd-4794-8172-dc200f89ad1d,intrinsic,0.8425117,0.15515693,0.0023313074
1f28d882-0bac-4f12-a5d0-10425958259c,intrinsic,0.99786735,0.001682065,0.00045058026
32ca8a1c-2a40-4bf0-87ca-3706dfe69ba7,intrinsic,0.6013637,0.3805827,0.018053554
0ce11603-74e6-420b-be2a-73ad36a04cf3,no,0.003157162,0.004892957,0.9919499
03a5b309-cc61-4bd0-a4b7-f0727f834cd9,intrinsic,0.9960269,0.0032145272,0.00075865875
6dd5e6db-7bc2-4681-b25c-fbfd4c299ef3,extrinsic,0.03359303,0.95923877,0.0071682963
57362930-a2b1-4881-a67e-0de662709881,extrinsic,0.015349225,0.88784236,0.096808404
f85980d1-9e99-42e9-a078-d2d1f51a84a8,extrinsic,0.038071845,0.9536325,0.008295735
9ad500c2-252f-4cf9-a724-9a5461de8e21,no,0.29184783,0.036791615,0.6713605
83bde43e-6ab5-4440-8694-b36e763ab138,intrinsic,0.9946403,0.0042676865,0.0010919804
6e4fc174-49f9-47d5-9259-6fde9d5d3c18,extrinsic,0.03728875,0.95252407,0.010187248
288bafa4-5e05-4c33-8441-f8ba187661ce,intrinsic,0.98942775,0.009552926,0.001019258
8896fcbf-9580-426c-a48e-799819e884e8,no,0.0037120336,0.008560485,0.9877275
d2b0536a-5175-4152-8fda-955f3bc0c1cf,no,0.007319052,0.011839926,0.9808411
4bf428bf-f017-4e60-a58d-69f6ab1db1ef,extrinsic,0.16346072,0.8291135,0.0074257767
8407795d-fc74-45dc-b951-d75b9f0cb91a,no,0.0016448126,0.006763227,0.99159193
60f3cd4d-8f5f-462e-bdc8-103b143ccf6d,no,0.11095249,0.033178296,0.85586923
ff4d20c6-3283-4254-add8-253627510e66,extrinsic,0.011815765,0.9839102,0.0042740307
b27a3cb5-dd27-4bac-b41f-ee81715e0d51,no,0.003099584,0.018197702,0.9787027
d110d07b-1870-4435-adc9-ca265ec03ac4,extrinsic,0.006320624,0.9863994,0.007279984
df45d856-d981-4991-bd75-1e8cc9947cc4,intrinsic,0.97023153,0.026986752,0.0027817697
089856d3-082c-4846-998e-b35f19a97876,extrinsic,0.21126747,0.7804802,0.008252347
65864497-7f4e-4c5b-a9fd-b8f3cdd71f28,extrinsic,0.20095816,0.61020094,0.18884087
7b06f09b-ed14-4192-913e-6d6a1bb8f2db,extrinsic,0.033917148,0.9229913,0.04309161
b55a4411-fc0f-48df-9803-5b7600701314,intrinsic,0.98932916,0.008856553,0.0018143763
8fe37da7-6997-482b-beb0-704212e970c6,intrinsic,0.92240345,0.075797684,0.0017989604
af7d20c7-0d77-4207-a3f2-4ec7ee61680b,extrinsic,0.0053204894,0.9873711,0.007308504
4b978a58-d835-4550-ab3d-f1583cea4ca4,extrinsic,0.02357503,0.5669918,0.4094332
