id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.0051492825,0.009636521,0.9852142
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.97933084,0.019126343,0.0015428229
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.117714114,0.060830522,0.8214553
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.99530727,0.0041077593,0.00058498455
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.9667897,0.0298361,0.0033742294
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.028287228,0.9623575,0.009355248
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.9989172,0.00078065,0.00030207867
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.004441522,0.0046078316,0.9909506
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.0047060642,0.008454012,0.9868399
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.0062176273,0.9884432,0.0053391354
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.008000106,0.011221972,0.98077786
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.9610028,0.03573508,0.0032620882
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.07341739,0.9207647,0.0058179046
b92d4a02-6d28-45f3-bd74-ad791ca812ad,extrinsic,0.2757526,0.716115,0.008132487
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.24146165,0.7534361,0.0051022638
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,no,0.16565283,0.04215104,0.79219615
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.93088377,0.065465376,0.0036507612
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.01195179,0.03401539,0.9540328
73314787-848f-423e-af19-78d0e86938fb,intrinsic,0.93736243,0.059861828,0.002775834
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.008674161,0.96791905,0.023406742
a11233d9-5ffe-4694-a21b-938b8243e8fc,extrinsic,0.052131027,0.93224674,0.01562227
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.025139544,0.95802414,0.016836327
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,extrinsic,0.07971146,0.91168076,0.008607711
240f514e-a5ad-441f-b443-315ad09cf1d7,intrinsic,0.9927113,0.0054487283,0.0018399195
ebcfbb4c-8d88-4b7a-99f9-8fb033acd1ef,extrinsic,0.010094564,0.98634803,0.003557479
c1ae2455-05c8-47e3-bfa1-1f1a66ec7e9d,intrinsic,0.98388934,0.0147903375,0.001320359
50fbc7a0-124c-4eeb-b5e4-78339314eef1,no,0.015966857,0.034885626,0.9491476
7923d1cd-8ec1-4860-9009-89cf48b15beb,extrinsic,0.23354548,0.7588979,0.007556559
c8f77844-d0c5-44f7-8926-646fa8097703,intrinsic,0.8626268,0.13452652,0.0028467674
4a30c070-ac21-4432-94ae-0ac778f37982,extrinsic,0.06710616,0.9268667,0.0060272175
54cd2cb9-ff1a-4dbf-928c-babf065f8664,intrinsic,0.42010286,0.1789148,0.40098238
bb4ff75a-461b-4843-ab56-ee000781fcd3,no,0.004101986,0.14085163,0.8550464
a7a79883-f042-44a5-9a3a-9181caa5113c,intrinsic,0.8911791,0.10234458,0.0064762663
