id,predict_label,prob_extrinsic,prob_no,prob_intrinsic
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.0042315456,0.9919431,0.0038253681
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.42816862,0.006007148,0.5658242
cd056e1b-51f6-4adf-939c-e742645437bf,extrinsic,0.6763274,0.012650504,0.31102216
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.026449244,0.0010649767,0.9724858
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.019383812,0.0032129355,0.9774032
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.97847044,0.0052042846,0.016325321
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.009237441,0.0021330866,0.98862946
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.006781095,0.9881417,0.0050770575
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.005571186,0.9902782,0.0041506677
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.9768431,0.004240856,0.01891607
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.009751949,0.9803759,0.009872125
38512c11-3053-41b1-85e6-c71d30bfb052,extrinsic,0.76291,0.03147454,0.20561545
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.9540353,0.009319888,0.036644734
b92d4a02-6d28-45f3-bd74-ad791ca812ad,intrinsic,0.24616827,0.023009136,0.73082256
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.96914244,0.0030976092,0.027759999
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,no,0.03471678,0.76796407,0.19731914
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.22452863,0.0065309927,0.76894045
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.01412626,0.9699855,0.015888307
73314787-848f-423e-af19-78d0e86938fb,intrinsic,0.036754716,0.0011257754,0.96211946
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.80842334,0.054131154,0.13744555
a11233d9-5ffe-4694-a21b-938b8243e8fc,no,0.013767103,0.97603786,0.010195053
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.97071373,0.002648191,0.026638068
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,extrinsic,0.9627199,0.0044422755,0.03283775
240f514e-a5ad-441f-b443-315ad09cf1d7,intrinsic,0.02059374,0.0017711474,0.97763515
ebcfbb4c-8d88-4b7a-99f9-8fb033acd1ef,extrinsic,0.96395475,0.00468669,0.031358566
c1ae2455-05c8-47e3-bfa1-1f1a66ec7e9d,intrinsic,0.014196395,0.003040103,0.9827635
50fbc7a0-124c-4eeb-b5e4-78339314eef1,no,0.010245746,0.9830646,0.0066897455
7923d1cd-8ec1-4860-9009-89cf48b15beb,extrinsic,0.9020727,0.019370103,0.07855715
c8f77844-d0c5-44f7-8926-646fa8097703,extrinsic,0.51315814,0.008256577,0.47858533
4a30c070-ac21-4432-94ae-0ac778f37982,extrinsic,0.9802531,0.0031186321,0.016628295
54cd2cb9-ff1a-4dbf-928c-babf065f8664,intrinsic,0.08588612,0.38468015,0.5294337
bb4ff75a-461b-4843-ab56-ee000781fcd3,no,0.17557612,0.76718134,0.05724249
a7a79883-f042-44a5-9a3a-9181caa5113c,intrinsic,0.025308914,0.0019309554,0.97276014
db621a38-fd23-4a98-97d1-5f7e37d5bcd5,extrinsic,0.96298957,0.006604507,0.030405957
a7e11050-1f7a-4d13-adc1-20247a0bcef6,no,0.0072301393,0.9862714,0.00649849
74726714-41f2-4948-9cc9-b01731d663de,intrinsic,0.04719642,0.0344349,0.91836864
56576b55-67f3-40a5-9eaa-52ed855c7b41,no,0.06456842,0.80846655,0.12696493
e599238e-0fba-4225-92b9-9823fb4b98b4,intrinsic,0.013561567,0.0025109977,0.9839274
ca7ddabb-c4ce-48d3-a653-8fd31258f532,intrinsic,0.013024449,0.0018830587,0.98509246
16ad0c8c-218a-4b77-975f-81be21d61460,intrinsic,0.2916678,0.044727955,0.66360426
89b9889c-e06e-41bf-ade5-61c9701fee37,no,0.0051179086,0.9913173,0.0035647876
3cf0e6bb-0bdd-40a6-b91e-cdcd92f0f10d,no,0.009111979,0.98542595,0.0054620462
63b53a04-1934-4077-bfce-5da9c5efc24e,intrinsic,0.01870435,0.0011276989,0.980168
1f648a7f-d656-462b-84f3-0dcc7af15fab,extrinsic,0.8844642,0.0055032447,0.11003257
7ad6b02d-ec91-4369-a9de-e05eb24cea58,extrinsic,0.9310194,0.042457424,0.026523126
b85a0468-b43e-423d-89f8-24dbbacb26d5,intrinsic,0.011685037,0.002902632,0.9854123
fba58b12-8e87-4f32-bfcc-a544623d67e3,intrinsic,0.025361756,0.0023181455,0.9723201
22d6b6da-30a4-49dc-9215-d296bf605c9f,extrinsic,0.9328973,0.007820936,0.059281763
345f8a38-a671-4ba0-8002-69ec6c48ffb9,extrinsic,0.90055466,0.018007735,0.08143759
ae9cb661-d85d-4953-a7c8-760584b0f272,extrinsic,0.97384155,0.0031211928,0.023037247
0468ded3-907e-4fba-9098-f706f468e733,no,0.0158449,0.9766202,0.0075348555
6da9f1e6-8073-40f3-956f-01697939c5bc,intrinsic,0.022802088,0.00584334,0.97135454
f6486f4f-dcfe-43ef-a4cc-c64c8bf7921d,no,0.008698546,0.9819225,0.009379005
e7baa793-36ce-4ed0-a108-e28b0113ea3b,no,0.0059271962,0.99010473,0.003968023
018cc4f2-02fa-4fc2-9c60-f6d603113679,extrinsic,0.9157541,0.008127253,0.076118626
59218c91-885b-4f94-9bb9-2a551ca60703,extrinsic,0.9637553,0.0032117914,0.03303287
b1c4bef5-135b-4d8e-9298-fa7a3c697305,intrinsic,0.247355,0.003953683,0.74869126
1721ccf6-7fe9-4858-8bc0-93354e0218cf,no,0.026458504,0.96048546,0.013056043
0cbac74a-5294-4489-822f-3f777ce410b4,extrinsic,0.73155564,0.022784455,0.24565989
5ac9a6de-72a8-4488-9fba-f1fe54509dae,intrinsic,0.008343266,0.0025516115,0.98910505
84063fa1-9169-458d-9442-2d959ca8cde2,extrinsic,0.9706189,0.003535066,0.025845973
036c42e2-b52a-4af1-9c60-85299f014993,no,0.015199643,0.97186553,0.012934803
7c4edd19-c52d-4f9f-9da7-dd44d444a0b3,no,0.08940734,0.7673105,0.14328223
b331ea20-42c9-44d0-b18e-c4a613ad2521,no,0.00811024,0.983067,0.008822868
03ab9f85-646e-4cc8-8147-3ebf17cf8065,extrinsic,0.98047733,0.0031386209,0.016384084
bbd88b5d-3a86-4205-91d3-583b458a5248,extrinsic,0.98528606,0.0026411875,0.012072725
cc589b75-3ba5-47d5-bc12-f612729d2e95,intrinsic,0.48765707,0.009941152,0.5024018
0b78143e-f547-47ef-8865-e8efa8fa8047,extrinsic,0.9414093,0.005518177,0.053072527
3ca07882-ae86-4574-bccc-161a28cb404c,intrinsic,0.020389281,0.0023397687,0.9772709
0baaafbb-b6ae-4e40-a49c-4260a9af5524,intrinsic,0.019494036,0.0015260098,0.97897995
58cf76c1-435d-4c90-85e9-9734bee59d5f,no,0.04603513,0.87079686,0.083168
b5f1fa4e-3724-419a-b443-980b5239b34c,no,0.0058906823,0.99065804,0.0034512444
c832bedc-c942-4ddc-a24f-c41d7b714ead,extrinsic,0.9726123,0.0038008995,0.023586828
c3730ea9-4404-42e5-9ffa-694cc013c0c4,extrinsic,0.9347576,0.004647196,0.06059527
9a89bcd8-2ff9-47b4-ac64-e242215b9aeb,no,0.022775011,0.9384004,0.038824607
fe67a3a8-c077-405e-9515-1d947a530db7,extrinsic,0.50383717,0.006647553,0.48951524
015a0078-6e1c-45d0-823e-1acb883d77b7,extrinsic,0.98090875,0.0020763301,0.01701486
a6951449-8fb2-404e-bd5d-837c3c58a7c1,extrinsic,0.975345,0.0027138467,0.021941073
dc7f2f33-ac49-476a-b8bf-a10066469d7e,intrinsic,0.13897358,0.002853001,0.8581734
1cecd0c0-4d5d-4ae4-9aff-fff48a3914d3,no,0.005468207,0.9898179,0.004713786
c406f8a1-8d82-47ff-bec2-0c021a5510dc,extrinsic,0.97049564,0.0024391834,0.027065232
72adb292-b7a1-4987-b53f-31bc1b510897,no,0.015464482,0.95844537,0.02609013
6c499a21-f174-4c5f-8e3c-3ff2bfb47e14,no,0.006207513,0.98949707,0.004295415
a02a0ff9-47b4-4001-955f-6d181ca717c2,intrinsic,0.01133889,0.0020286408,0.9866325
77ba2f48-4c27-4c38-98f2-89fd1288fe29,intrinsic,0.02124619,0.0012030862,0.9775507
ec5c6cdf-1cf9-454f-a75a-8336784a6643,extrinsic,0.94679075,0.00691956,0.046289664
dbe35a1e-77dd-4995-8e7a-4d004b0976c0,intrinsic,0.024754874,0.003005445,0.9722396
bcb6cdd2-3d35-4d0d-b8dd-ffa8b500518f,intrinsic,0.006324908,0.0027697266,0.9909053
8bcdc88f-f898-4d23-8c4a-26681739fa56,intrinsic,0.02903627,0.0066728448,0.96429086
99aa2c4b-df7a-4ecb-b2b1-0930a0c30004,extrinsic,0.9556299,0.00730656,0.037063558
77360f3f-ae04-4a1d-ae29-c9471d1a0f5d,extrinsic,0.97499096,0.0042644134,0.020744655
de3181ac-4d10-41aa-b1c7-ff9eb8e04115,extrinsic,0.93684024,0.0065729944,0.05658675
e2a0776c-f98a-451d-b43a-5a0f2ca47b83,extrinsic,0.9736386,0.004292864,0.022068627
48aab1ad-d2a9-4de1-b827-9b95e9603b09,no,0.0041349307,0.9933298,0.00253523
e68d5f54-e94b-4f6f-adc2-78c5c2e5cf64,extrinsic,0.98334277,0.0020061021,0.014651204
e32002d0-1a0f-4fbd-a66e-a849b3e52b9a,intrinsic,0.015060588,0.0020130894,0.98292637
537265cf-0a4b-4bf7-8ce3-1c209c8fabd2,extrinsic,0.9702069,0.0028699618,0.02692314
5e4ab239-1223-4839-a616-db3ca993ee9c,intrinsic,0.02050895,0.0018852121,0.9776058
2e634fc9-c01b-402a-9a8a-9a2d2584015b,no,0.0071655707,0.9884626,0.0043717492
17a12821-3d48-4a8a-88fa-4a5b5c35be4f,intrinsic,0.025159312,0.0021109746,0.9727297
ecc2ea60-7904-47ad-b38d-cc195ebdcd0f,extrinsic,0.8037347,0.0062591755,0.19000609
229fb312-965b-47ca-96e8-2068bb5a78d0,extrinsic,0.9690011,0.0028671685,0.02813169
c8d39070-b2eb-4fd3-9070-6d050a474a3c,intrinsic,0.020968726,0.0011963425,0.9778349
87cd8218-1dbc-40c4-bc03-bccca13d673c,no,0.0053214794,0.98974365,0.0049348646
5d0267e1-bd24-4cd5-be1c-586288f15cc3,no,0.11496786,0.7386138,0.14641833
c667256a-335d-454a-b17c-9b4128bf372b,extrinsic,0.8100983,0.027148683,0.16275308
0fc81083-96dc-4f3e-8df1-6ef35bf8e4b6,no,0.0046297614,0.9916648,0.0037053474
702e8458-caad-4155-bbf5-215a454ca7fe,extrinsic,0.9745584,0.004066261,0.021375295
d8bfeaa4-0aa5-4500-b24a-59a7066acaa3,extrinsic,0.96943474,0.0034075629,0.027157694
efadfcd0-182e-489b-baa5-4fd469b8e7a2,intrinsic,0.069210775,0.022672886,0.9081163
28b4cbf2-e8d1-45b9-bb8e-08ac6578f9e6,intrinsic,0.017580694,0.0022643756,0.98015493
251046fb-d367-43da-b907-63bd8c4bead4,no,0.07906243,0.7484874,0.17245026
e15747b8-724a-4a0c-a155-4e8f09b8658b,no,0.009345457,0.98005426,0.010600219
5c41848f-7a7f-46e0-8b72-7c1f837a7dc1,extrinsic,0.45902592,0.4247188,0.116255224
d0057690-7954-4751-882b-249c6239ec92,no,0.011034764,0.9765339,0.012431266
48bf9c27-afd9-4338-8281-86bcfafb980d,intrinsic,0.112208,0.043847755,0.8439442
51f65eb8-1cec-493b-b48d-1a5d1a37c457,extrinsic,0.83096737,0.019710325,0.14932229
f97fbf49-7f6d-4046-a3f7-7285b5280e64,intrinsic,0.049654096,0.0011289017,0.94921696
2963515e-58be-4ae7-b7cc-2db4a3411ae6,extrinsic,0.9476225,0.004284939,0.04809259
b898def4-5343-46c3-aa89-f173cde13bc0,extrinsic,0.971648,0.0042284518,0.02412353
6a440bbb-1934-4428-9a08-dd7b4902780d,intrinsic,0.02029731,0.0026268673,0.9770758
8507ea7f-a869-49c7-8781-e3cdc551b8f0,no,0.017054893,0.9621989,0.020746186
35dc5166-c5b4-4dc6-851d-53dbedbeabd6,extrinsic,0.9594441,0.014654736,0.025901167
5cc12470-399c-4a8a-84ae-0da6f62a2bb8,extrinsic,0.959247,0.004773808,0.03597919
4dcfba0b-8e73-4582-bae1-e13bf261b81b,extrinsic,0.8901859,0.011075161,0.09873891
4fb4c7e0-9801-49d0-b4d1-d77365e2c395,intrinsic,0.020357482,0.0018815415,0.9777609
5f298d5c-a5a8-44ec-b28b-fa1ecb28be11,intrinsic,0.43414503,0.046401225,0.51945376
2d4906df-678a-4912-89c1-1a92a4544668,extrinsic,0.9811322,0.0024226017,0.016445208
7130f177-6329-438a-adaa-0e81de68e14d,no,0.004453139,0.99236405,0.0031828152
5ef2caa0-b721-4418-b577-b183da52c1f4,no,0.012627009,0.9649939,0.022379128
