id,predict_label,prob_intrinsic,prob_no,prob_extrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.018312503,0.0043172254,0.9773703
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,no,0.07100873,0.7376758,0.1913155
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.064308755,0.011272619,0.9244186
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.16428894,0.018913236,0.81679785
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.9773781,0.002219447,0.02040256
c5972f72-948c-4907-a0d9-5a5077d263eb,intrinsic,0.8356832,0.06044651,0.1038702
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.16335845,0.31185067,0.5247909
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.037140615,0.9169279,0.045931455
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.99955374,2.9271305e-05,0.00041690908
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.14948468,0.022063315,0.828452
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.23876294,0.019653266,0.7415838
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.011960461,0.016635025,0.9714045
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.083183505,0.009577266,0.90723926
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.016938262,0.94566476,0.037397083
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.009163082,0.0072345026,0.9836024
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.08093049,0.004806344,0.9142632
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.9698157,0.005292704,0.024891634
be1605fb-5ddb-4620-a483-e73270ccc3ab,intrinsic,0.7402429,0.1855682,0.0741889
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.8954683,0.0050470396,0.09948468
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.012164643,0.0024718875,0.9853635
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.03481787,0.007833761,0.95734835
911e2881-3297-451b-b9f7-a3842688e811,extrinsic,0.18912503,0.059262514,0.7516124
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,extrinsic,0.21764915,0.1437031,0.63864774
3587ff61-22e7-4248-b697-e3b86bafb324,extrinsic,0.18568811,0.049504254,0.7648077
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.056105692,0.9128892,0.031005168
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.032777693,0.004447178,0.9627752
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.9614367,0.0045380844,0.03402522
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.014753553,0.9192383,0.06600808
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.9636002,0.0038086998,0.032591064
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.026213933,0.91905725,0.054728813
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.0055106003,0.0019548617,0.9925345
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.014032671,0.9696548,0.016312592
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,intrinsic,0.7481769,0.019219894,0.2326032
