id,predict_label,prob_intrinsic,prob_no,prob_extrinsic
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.051674224,0.91283375,0.035492014
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.96215796,0.0036243803,0.034217674
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.007433864,0.96669185,0.025874333
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.97803646,0.002147367,0.01981613
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.78723955,0.03245225,0.18030827
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.03264489,0.007765837,0.95958924
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.97920495,0.002053501,0.018741528
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.011943289,0.9630672,0.024989473
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.0032501898,0.991096,0.0056537846
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.03827743,0.009828882,0.9518937
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.029961137,0.9357273,0.03431157
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.9367625,0.0084746545,0.054762814
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.049154837,0.005570032,0.9452751
b92d4a02-6d28-45f3-bd74-ad791ca812ad,extrinsic,0.34941927,0.053521074,0.59705967
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.13392474,0.021289688,0.84478563
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,intrinsic,0.9024299,0.06451108,0.033059098
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.9660637,0.0044513172,0.029485047
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.016908014,0.8968168,0.08627529
73314787-848f-423e-af19-78d0e86938fb,intrinsic,0.93631727,0.005469877,0.05821292
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.03355368,0.018040214,0.94840604
a11233d9-5ffe-4694-a21b-938b8243e8fc,extrinsic,0.034135573,0.018851828,0.94701254
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.058287427,0.013211879,0.92850065
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,extrinsic,0.1446258,0.010547411,0.8448268
240f514e-a5ad-441f-b443-315ad09cf1d7,intrinsic,0.97024643,0.006444517,0.023309046
ebcfbb4c-8d88-4b7a-99f9-8fb033acd1ef,extrinsic,0.04719183,0.011013545,0.94179463
c1ae2455-05c8-47e3-bfa1-1f1a66ec7e9d,intrinsic,0.88549334,0.02992306,0.084583655
50fbc7a0-124c-4eeb-b5e4-78339314eef1,no,0.02868321,0.95456505,0.016751733
7923d1cd-8ec1-4860-9009-89cf48b15beb,extrinsic,0.20179749,0.009531541,0.78867096
c8f77844-d0c5-44f7-8926-646fa8097703,intrinsic,0.9556162,0.0042513767,0.040132396
4a30c070-ac21-4432-94ae-0ac778f37982,extrinsic,0.04506329,0.008630264,0.9463064
54cd2cb9-ff1a-4dbf-928c-babf065f8664,no,0.023522787,0.9406302,0.035847012
bb4ff75a-461b-4843-ab56-ee000781fcd3,no,0.028097726,0.9232438,0.048658557
a7a79883-f042-44a5-9a3a-9181caa5113c,intrinsic,0.969014,0.006283032,0.024702951
db621a38-fd23-4a98-97d1-5f7e37d5bcd5,extrinsic,0.049115684,0.007526941,0.94335735
a7e11050-1f7a-4d13-adc1-20247a0bcef6,no,0.05701059,0.89792806,0.0450614
74726714-41f2-4948-9cc9-b01731d663de,intrinsic,0.9230861,0.019341975,0.057571787
56576b55-67f3-40a5-9eaa-52ed855c7b41,extrinsic,0.24069539,0.35483912,0.40446547
e599238e-0fba-4225-92b9-9823fb4b98b4,intrinsic,0.98402864,0.0017970499,0.014174343
ca7ddabb-c4ce-48d3-a653-8fd31258f532,intrinsic,0.9692718,0.0045462805,0.026181906
