id,predict_label,prob_extrinsic,prob_no,prob_intrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.94921607,0.0037567364,0.04702717
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.9458456,0.039151058,0.015003326
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.9313359,0.02738054,0.041283563
31b33c97-2f59-4e72-8707-f47de204d7f9,intrinsic,0.1587794,0.0037786693,0.8374419
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.009721897,0.002717472,0.9875607
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.00782888,0.95228314,0.03988795
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.94970334,0.034904428,0.015392281
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.008941181,0.9684,0.022658812
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.004442667,0.0023115908,0.9932458
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,intrinsic,0.28560942,0.010222055,0.7041685
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.73677015,0.006319662,0.25691023
147fa13b-ed91-442b-aa56-1efa8a3e4484,no,0.059431866,0.93066484,0.009903314
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.9743469,0.0014823521,0.024170838
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.0058063325,0.9889553,0.005238298
2ef86070-adc5-4d5b-8f37-b8e8e0711737,no,0.018075537,0.9678123,0.014112196
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.70568055,0.23961447,0.05470494
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.006415658,0.005414273,0.98817
be1605fb-5ddb-4620-a483-e73270ccc3ab,intrinsic,0.0033933676,0.0045039486,0.9921027
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.014104565,0.0019097594,0.9839857
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.9335747,0.0048823017,0.06154299
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.9502767,0.0018775156,0.047845814
911e2881-3297-451b-b9f7-a3842688e811,intrinsic,0.007800261,0.0013018053,0.99089795
