id,predict_label,prob_extrinsic,prob_no,prob_intrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.9716139,0.005265231,0.0231209
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.9739421,0.0067593693,0.019298546
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.9700403,0.004902605,0.02505706
31b33c97-2f59-4e72-8707-f47de204d7f9,intrinsic,0.36426377,0.15316595,0.4825703
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.028404806,0.0033147617,0.9682804
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.25919607,0.51175576,0.22904813
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.73565984,0.23166858,0.0326716
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.020817896,0.9652169,0.013965316
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.008075894,0.0034634655,0.98846066
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.9230724,0.010718698,0.06620895
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.95988303,0.0039289817,0.03618796
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.6926996,0.24788287,0.059417594
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.9685425,0.006494724,0.024962733
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.017095061,0.96857923,0.014325706
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.8308282,0.12383342,0.045338366
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.9479223,0.012206395,0.039871346
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.0068594757,0.004869053,0.9882714
be1605fb-5ddb-4620-a483-e73270ccc3ab,no,0.041753415,0.8917986,0.06644799
a97690f9-2109-450d-b52e-fd66538ac80e,extrinsic,0.9086456,0.022809213,0.06854522
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.97377366,0.0063486267,0.019877804
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.97353554,0.00517583,0.02128874
911e2881-3297-451b-b9f7-a3842688e811,intrinsic,0.017801538,0.0018866536,0.9803119
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,extrinsic,0.7193119,0.16453193,0.11615614
3587ff61-22e7-4248-b697-e3b86bafb324,no,0.026812151,0.94443154,0.028756352
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.075418815,0.7057738,0.21880737
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.9650827,0.0047128526,0.03020439
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.35478744,0.011753362,0.63345915
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.01070542,0.98213917,0.0071553336
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.010701157,0.006192197,0.9831066
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.052472353,0.87282807,0.07469965
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.9278708,0.009880467,0.06224879
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.019617746,0.95125186,0.02913041
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,intrinsic,0.016767392,0.0033030212,0.9799296
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.9244347,0.010801182,0.06476414
