id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.10050833,0.03972018,0.8597715
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.8727396,0.11597408,0.011286357
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.062461495,0.03293216,0.90460634
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.90855557,0.0754029,0.016041517
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.59944504,0.0372388,0.36331615
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.42152297,0.5623511,0.016125964
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.93856263,0.039731786,0.021705557
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.045541786,0.027341813,0.92711645
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.08992084,0.11844111,0.791638
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.056605417,0.90122813,0.042166438
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.046241015,0.038878936,0.91488004
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.6110755,0.3588786,0.030045895
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.08433569,0.9033813,0.012283067
b92d4a02-6d28-45f3-bd74-ad791ca812ad,extrinsic,0.3544383,0.5432805,0.102281295
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.17528781,0.81012833,0.014583895
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,no,0.14113289,0.030884888,0.8279822
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.8439609,0.11090202,0.04513718
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,intrinsic,0.4960152,0.04257863,0.46140614
73314787-848f-423e-af19-78d0e86938fb,extrinsic,0.2637185,0.7220984,0.014183098
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.40262923,0.549817,0.04755379
a11233d9-5ffe-4694-a21b-938b8243e8fc,intrinsic,0.47238857,0.36456692,0.16304447
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.0569811,0.9185374,0.024481507
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,extrinsic,0.13817677,0.847255,0.014568258
240f514e-a5ad-441f-b443-315ad09cf1d7,intrinsic,0.6683029,0.07093381,0.2607633
ebcfbb4c-8d88-4b7a-99f9-8fb033acd1ef,extrinsic,0.12742189,0.85882163,0.013756558
c1ae2455-05c8-47e3-bfa1-1f1a66ec7e9d,intrinsic,0.82785904,0.03639163,0.13574925
50fbc7a0-124c-4eeb-b5e4-78339314eef1,no,0.039615408,0.050742682,0.9096419
7923d1cd-8ec1-4860-9009-89cf48b15beb,extrinsic,0.057627015,0.9246074,0.017765578
c8f77844-d0c5-44f7-8926-646fa8097703,intrinsic,0.92754996,0.044157103,0.028292911
4a30c070-ac21-4432-94ae-0ac778f37982,extrinsic,0.061754458,0.9082947,0.02995082
54cd2cb9-ff1a-4dbf-928c-babf065f8664,no,0.14746389,0.08843721,0.76409894
bb4ff75a-461b-4843-ab56-ee000781fcd3,no,0.10616695,0.11232677,0.7815063
a7a79883-f042-44a5-9a3a-9181caa5113c,intrinsic,0.9004426,0.059740137,0.03981718
db621a38-fd23-4a98-97d1-5f7e37d5bcd5,extrinsic,0.097573765,0.88990176,0.012524404
a7e11050-1f7a-4d13-adc1-20247a0bcef6,intrinsic,0.80695105,0.04216694,0.15088199
74726714-41f2-4948-9cc9-b01731d663de,intrinsic,0.71118665,0.06167017,0.22714312
56576b55-67f3-40a5-9eaa-52ed855c7b41,no,0.050240315,0.028518043,0.92124164
e599238e-0fba-4225-92b9-9823fb4b98b4,intrinsic,0.926284,0.04790539,0.025810655
ca7ddabb-c4ce-48d3-a653-8fd31258f532,intrinsic,0.93139756,0.050546855,0.018055543
16ad0c8c-218a-4b77-975f-81be21d61460,no,0.4492754,0.048511233,0.50221336
89b9889c-e06e-41bf-ade5-61c9701fee37,no,0.047273744,0.028105153,0.92462105
3cf0e6bb-0bdd-40a6-b91e-cdcd92f0f10d,no,0.038644783,0.024085093,0.9372701
63b53a04-1934-4077-bfce-5da9c5efc24e,intrinsic,0.9313946,0.046825778,0.021779653
1f648a7f-d656-462b-84f3-0dcc7af15fab,intrinsic,0.90237075,0.0803261,0.017303167
