id,predict_label,prob_extrinsic,prob_no,prob_intrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.96480143,0.003948556,0.031250045
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.9597,0.012117677,0.02818235
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.97310865,0.0025280819,0.024363326
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.7481657,0.035382546,0.21645169
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.027075524,0.0012104062,0.971714
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.040428344,0.8819958,0.07757587
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,no,0.046577957,0.94251066,0.010911336
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.014008628,0.9756697,0.010321659
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.016242428,0.0021354146,0.98162216
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.8666725,0.012698274,0.12062923
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.9489205,0.002645326,0.04843423
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.92971736,0.03858738,0.03169536
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.9773282,0.0025158385,0.02015603
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.010624147,0.9831518,0.0062240446
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.9433706,0.023300774,0.033328675
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.9610421,0.0051662084,0.033791665
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.016644184,0.002777563,0.9805783
be1605fb-5ddb-4620-a483-e73270ccc3ab,no,0.012795043,0.97077024,0.016434833
a97690f9-2109-450d-b52e-fd66538ac80e,extrinsic,0.76426625,0.01460522,0.22112854
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.9730758,0.0036389525,0.023285298
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.96692085,0.0033459193,0.029733203
911e2881-3297-451b-b9f7-a3842688e811,intrinsic,0.04634816,0.00083073124,0.9528211
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,extrinsic,0.6724619,0.15558513,0.17195298
3587ff61-22e7-4248-b697-e3b86bafb324,no,0.0113533735,0.97774804,0.010898677
28474ed7-0f88-4b49-9948-d9280f01cdf2,intrinsic,0.05346855,0.38388416,0.5626472
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.9691092,0.0035281237,0.027362796
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,extrinsic,0.92303735,0.014487871,0.062474746
