id,predict_label,prob_intrinsic,prob_extrinsic,prob_no
ef35e7a1-766f-4455-b349-09084a1f56ba,no,0.041286636,0.02499683,0.9337165
85aac4aa-e53c-4d01-bdcf-e8b27a2cd9bc,intrinsic,0.5764587,0.4023429,0.021198465
cd056e1b-51f6-4adf-939c-e742645437bf,no,0.050062794,0.07749259,0.87244457
6cc80aa4-44db-4366-8cb6-16453aa8ecbf,intrinsic,0.9684715,0.030417625,0.0011109019
948849cb-0c83-4dc1-b5ae-aaa585a8d528,intrinsic,0.89910287,0.07125116,0.029645912
ac4bb2b6-5a6c-41e9-af82-059cd05c757f,extrinsic,0.11369025,0.87936395,0.006945795
70edcfef-a1ff-4e0d-a7ed-06903f78bddb,intrinsic,0.990734,0.008233483,0.0010325835
cb9bb593-123e-44a6-8470-684e1f6f5a91,no,0.011119817,0.0065258755,0.9823543
f1f98140-1a32-4364-9ecf-8613b21d6301,no,0.010622232,0.008292563,0.9810852
681ad3ef-40d8-432d-a785-326687b3e0a2,extrinsic,0.024110546,0.9605159,0.015373501
2414777b-ee45-485a-93dd-ad836fe7b2e5,no,0.07664735,0.027443182,0.8959094
38512c11-3053-41b1-85e6-c71d30bfb052,intrinsic,0.6831756,0.29578632,0.021038081
c3f7b2c5-2bfe-43ff-b174-fa964c4a10f7,extrinsic,0.1301438,0.85846585,0.011390327
b92d4a02-6d28-45f3-bd74-ad791ca812ad,extrinsic,0.4422813,0.51385915,0.043859508
3ab8ad4b-08ba-47c1-a528-c7853c6fc1e3,extrinsic,0.108523495,0.8689445,0.022531988
972d6eb5-d0d6-412e-a2f1-9684d6043aa4,no,0.06661933,0.04641656,0.88696414
e3eaf887-bdae-409c-9eca-73a0c312632a,intrinsic,0.8814175,0.110968344,0.007614099
37f0e8cd-c00d-4b30-9c6e-0fc1931afc61,no,0.14083858,0.11804169,0.7411197
73314787-848f-423e-af19-78d0e86938fb,intrinsic,0.8733056,0.12300293,0.0036914311
37c97670-bf9b-4ddd-b450-a9150bf00328,extrinsic,0.10729565,0.8304517,0.062252674
a11233d9-5ffe-4694-a21b-938b8243e8fc,extrinsic,0.04617786,0.77274793,0.18107425
b15b9bb9-84b5-41d8-beac-43376d807823,extrinsic,0.032726202,0.9548175,0.012456361
5dea7ec2-2a8c-425f-b299-dbf0a8dca8a6,extrinsic,0.11349455,0.8796793,0.006826147
240f514e-a5ad-441f-b443-315ad09cf1d7,intrinsic,0.97016263,0.025256498,0.004580836
ebcfbb4c-8d88-4b7a-99f9-8fb033acd1ef,extrinsic,0.053489763,0.9315268,0.01498348
c1ae2455-05c8-47e3-bfa1-1f1a66ec7e9d,intrinsic,0.9539337,0.042209465,0.0038567996
50fbc7a0-124c-4eeb-b5e4-78339314eef1,no,0.044907466,0.07095407,0.8841385
7923d1cd-8ec1-4860-9009-89cf48b15beb,extrinsic,0.14668958,0.8290382,0.02427225
c8f77844-d0c5-44f7-8926-646fa8097703,intrinsic,0.743516,0.24804504,0.008438956
4a30c070-ac21-4432-94ae-0ac778f37982,extrinsic,0.074583575,0.90991426,0.015502152
54cd2cb9-ff1a-4dbf-928c-babf065f8664,no,0.035023272,0.029728461,0.93524826
bb4ff75a-461b-4843-ab56-ee000781fcd3,extrinsic,0.06645372,0.48590434,0.44764194
a7a79883-f042-44a5-9a3a-9181caa5113c,intrinsic,0.6057841,0.3205531,0.073662706
db621a38-fd23-4a98-97d1-5f7e37d5bcd5,extrinsic,0.082198374,0.9117355,0.0060661966
a7e11050-1f7a-4d13-adc1-20247a0bcef6,no,0.041405752,0.05324208,0.9053521
74726714-41f2-4948-9cc9-b01731d663de,no,0.16830596,0.060191628,0.77150244
56576b55-67f3-40a5-9eaa-52ed855c7b41,extrinsic,0.14238958,0.62948436,0.22812605
