id,predict_label,prob_extrinsic,prob_no,prob_intrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.96541446,0.0047307294,0.02985474
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.96842134,0.013458919,0.018119778
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.97001946,0.0041869963,0.02579348
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.6799381,0.07842797,0.24163395
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.030464085,0.0036685595,0.96586734
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.07830605,0.84404236,0.077651635
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,no,0.18012708,0.8053651,0.01450778
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.013858582,0.9788983,0.0072432184
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.011320158,0.0022606344,0.98641926
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.7915231,0.015099102,0.1933778
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.96474785,0.0031363338,0.0321158
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.77439654,0.18515953,0.040443968
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.9827975,0.0028269307,0.0143755395
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.014861147,0.97823924,0.0068996456
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.87505865,0.087803416,0.037137907
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.9715006,0.0042135213,0.024286019
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.0159634,0.0036437544,0.9803929
be1605fb-5ddb-4620-a483-e73270ccc3ab,no,0.065962404,0.6110762,0.32296145
a97690f9-2109-450d-b52e-fd66538ac80e,extrinsic,0.86735445,0.01625415,0.11639145
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.98729765,0.0021087038,0.010593657
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.9881337,0.0021083772,0.0097579295
911e2881-3297-451b-b9f7-a3842688e811,intrinsic,0.027023815,0.0017170412,0.9712592
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,extrinsic,0.65973073,0.14861435,0.19165495
3587ff61-22e7-4248-b697-e3b86bafb324,no,0.014222584,0.97417927,0.0115981875
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.028436458,0.93020785,0.041355625
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.96418554,0.0032781898,0.03253627
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.29574007,0.010500499,0.69375944
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.009563812,0.98470855,0.0057276175
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.014604447,0.0023966292,0.9829989
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,no,0.06595432,0.8765007,0.057544995
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.963419,0.0055018933,0.031079026
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.01321178,0.9739536,0.0128345955
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,intrinsic,0.0258031,0.0038202286,0.9703766
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.9041201,0.010000956,0.08587893
fba48cb8-665c-4d8b-9cd3-affa84bd973a,extrinsic,0.79047704,0.056872904,0.15265004
dd3de1a6-21f0-43fa-a50b-55ba853e1f2d,no,0.12927179,0.841001,0.029727288
c42af041-9f49-411a-8b6f-0bf4ceec1cd3,intrinsic,0.02616286,0.0020284008,0.9718087
24f0ade9-de2a-44de-bdd4-c0e8ee9e768f,intrinsic,0.012870377,0.0033598843,0.98376966
6cdb1a88-d3b1-416d-a3ab-89a52f6cd2cd,intrinsic,0.019959701,0.002964283,0.977076
833ef7fb-8da2-4e02-824a-9401668f1c23,intrinsic,0.037355375,0.003605764,0.9590388
7575b8cf-4deb-44c9-9329-071da25d919b,extrinsic,0.9052041,0.0088165,0.08597938
719b4a68-6b6a-4c55-9e4f-9b91ac42c80f,no,0.0108546,0.9823552,0.0067902715
a1886042-c759-4987-8ca1-6b0bcd0e7cf3,extrinsic,0.9803191,0.0044768415,0.015204112
73276dc7-d9d9-4c7d-9490-f16944ab5600,intrinsic,0.014387236,0.0035963322,0.9820164
0527270b-eb9f-4f9c-969e-990d4fedf740,intrinsic,0.025053931,0.013215041,0.9617311
f05c0dec-152e-45b5-bd67-4877d24f8f6b,extrinsic,0.9673863,0.0041346136,0.028479122
b95e1113-c4de-4a71-840e-ca737e60222d,intrinsic,0.11886737,0.004031844,0.8771008
65473e52-7738-405c-a3b3-fbc5896e03bd,intrinsic,0.13225295,0.008203984,0.85954314
93895c19-e978-4d68-9f62-7dc9dd0c8793,intrinsic,0.016435044,0.0043767807,0.97918814
f3659a06-b537-4fd0-95e1-d5cc2f8bde4f,intrinsic,0.24861552,0.012305207,0.73907924
9c463d20-ed7f-4b76-baa5-12c214987315,no,0.065190665,0.48547062,0.44933867
dd205f51-9579-496f-86cb-c48c6921ad95,intrinsic,0.0012446307,0.0011950351,0.9975604
6ba0f481-14ce-4268-be62-2ee1912f313a,no,0.012132539,0.9816773,0.0061901473
9380ad73-a84c-44ec-9f3f-a8081c6558d3,no,0.030069865,0.95132416,0.018605929
256bdd5a-fb4a-43da-8c0d-06c0bc27871b,extrinsic,0.9276498,0.004694104,0.0676561
8e49b0bb-92fd-4794-8172-dc200f89ad1d,intrinsic,0.13777588,0.004730039,0.85749406
1f28d882-0bac-4f12-a5d0-10425958259c,intrinsic,0.011554944,0.0019518709,0.9864932
32ca8a1c-2a40-4bf0-87ca-3706dfe69ba7,intrinsic,0.3176148,0.020343844,0.66204137
0ce11603-74e6-420b-be2a-73ad36a04cf3,no,0.009932914,0.9823299,0.007737226
03a5b309-cc61-4bd0-a4b7-f0727f834cd9,intrinsic,0.0016238755,0.0010057758,0.99737036
6dd5e6db-7bc2-4681-b25c-fbfd4c299ef3,intrinsic,0.10093848,0.006328529,0.89273304
57362930-a2b1-4881-a67e-0de662709881,extrinsic,0.80893093,0.071351826,0.11971725
f85980d1-9e99-42e9-a078-d2d1f51a84a8,extrinsic,0.95439684,0.008041465,0.03756165
9ad500c2-252f-4cf9-a724-9a5461de8e21,no,0.022094203,0.9634,0.014505781
83bde43e-6ab5-4440-8694-b36e763ab138,intrinsic,0.03349293,0.004791182,0.9617159
6e4fc174-49f9-47d5-9259-6fde9d5d3c18,extrinsic,0.9675058,0.0039493637,0.028544843
288bafa4-5e05-4c33-8441-f8ba187661ce,intrinsic,0.0022268395,0.0018427079,0.9959305
8896fcbf-9580-426c-a48e-799819e884e8,no,0.016401254,0.96054155,0.023057127
d2b0536a-5175-4152-8fda-955f3bc0c1cf,no,0.020185774,0.963903,0.015911225
4bf428bf-f017-4e60-a58d-69f6ab1db1ef,extrinsic,0.96829927,0.004133967,0.027566724
8407795d-fc74-45dc-b951-d75b9f0cb91a,no,0.007680239,0.9876258,0.0046938933
60f3cd4d-8f5f-462e-bdc8-103b143ccf6d,no,0.018752186,0.9710758,0.010172085
ff4d20c6-3283-4254-add8-253627510e66,extrinsic,0.9816845,0.002099974,0.016215507
b27a3cb5-dd27-4bac-b41f-ee81715e0d51,no,0.016107162,0.9699925,0.013900279
d110d07b-1870-4435-adc9-ca265ec03ac4,extrinsic,0.97475815,0.004780022,0.020461816
df45d856-d981-4991-bd75-1e8cc9947cc4,intrinsic,0.018043142,0.0033900426,0.97856677
089856d3-082c-4846-998e-b35f19a97876,intrinsic,0.014968441,0.0027712423,0.9822603
65864497-7f4e-4c5b-a9fd-b8f3cdd71f28,extrinsic,0.91295713,0.026682436,0.060360365
7b06f09b-ed14-4192-913e-6d6a1bb8f2db,extrinsic,0.96100503,0.0073332153,0.031661686
b55a4411-fc0f-48df-9803-5b7600701314,intrinsic,0.018503329,0.0032701672,0.9782265
8fe37da7-6997-482b-beb0-704212e970c6,intrinsic,0.031218719,0.0020452784,0.966736
af7d20c7-0d77-4207-a3f2-4ec7ee61680b,extrinsic,0.98376065,0.00240844,0.01383085
4b978a58-d835-4550-ab3d-f1583cea4ca4,extrinsic,0.73125666,0.23644261,0.032300763
1629a816-e3ba-45bc-b0ba-90b9de853bfe,no,0.03111975,0.9455447,0.023335474
1975efcd-c7fc-4375-98b5-aee3e177da4c,extrinsic,0.90136254,0.0169096,0.08172782
90f39fe9-8961-47c8-83a6-61663a8166f1,extrinsic,0.97263837,0.003434138,0.02392747
9f9837fe-a9a6-48b8-ac88-7576d11bcfc5,intrinsic,0.06929583,0.0025083164,0.92819583
d2a133cc-6604-4d9c-8a6a-7a03a06871d7,no,0.018420113,0.97253746,0.0090425145
b7ebf9e3-9dea-4933-a140-e7a6527c1df8,no,0.011270812,0.9814601,0.007269114
84e92bc9-fef5-4393-9368-0f9082abd4cd,intrinsic,0.033311788,0.001960548,0.96472764
ccfc5fa2-05ed-4682-bec3-f34c54ab7dd7,intrinsic,0.01742494,0.0051828134,0.97739226
f833b079-b02e-43a5-942e-7cd82701e826,extrinsic,0.8276346,0.0073099956,0.16505533
cc59c1cf-858c-45f7-ac83-501e3e4d32a0,intrinsic,0.060655437,0.0020073918,0.93733716
a13e7165-b9e2-496e-944f-624cb8b22840,no,0.011252366,0.9843955,0.004352111
f3640a0a-5db5-41ea-9b54-35c9ccdc1c48,extrinsic,0.97082686,0.0026805324,0.026492577
76e1958a-19e9-494d-82da-ee4ed2965fe3,intrinsic,0.23349267,0.114960305,0.651547
bef3a421-7c31-422c-89b2-53379ab1af10,intrinsic,0.038456738,0.0018367379,0.95970654
a3a2f092-d3ba-46f1-bef0-0d43d3fc00fd,extrinsic,0.9807731,0.002057745,0.017169172
e15a2c06-fb77-498e-89ed-d4cda4eaf418,intrinsic,0.015306531,0.0013243471,0.9833692
c02d7d3b-5f50-4568-aad4-0bbfe710f482,no,0.023019375,0.95529294,0.021687683
d8ad115e-8777-4a25-b84a-40d434d2ae71,extrinsic,0.9659999,0.0042377426,0.029762354
32e7a3fa-1818-4228-a11d-89de3191be12,extrinsic,0.9886226,0.0014331156,0.009944308
d907e74f-8c5f-42fa-9cfc-5f5f79dde00a,no,0.035867523,0.8909748,0.07315764
fd301105-2147-471e-ae04-a18a07ee0804,no,0.01009842,0.9850268,0.0048749084
2f8d2653-6fad-4996-891b-b805c08a2f4e,extrinsic,0.95480126,0.0054807453,0.03971801
1b195dde-72ae-489b-a21a-525eaf468913,no,0.008185705,0.9893518,0.0024624856
5f600ddf-c105-42d7-8688-52fbe91b2c67,no,0.009921798,0.9849112,0.0051669967
1b5eee76-c3e3-4960-9e87-09c53d139a7a,no,0.008896779,0.98644745,0.004655812
2771f5fe-ab85-4f6e-a8bc-9e7fe3a05bee,intrinsic,0.32422033,0.006370284,0.6694094
d42d7476-5270-4125-89b1-7fb7ea45dc8c,intrinsic,0.031582028,0.0070704906,0.9613474
e8d6bc64-4b57-43d9-90c5-045f9fc66b7b,no,0.31212714,0.48377314,0.20409968
c460e3e1-e7e4-476c-b8e6-400e0d3cccc1,no,0.013185725,0.97721183,0.009602442
0136221d-c3ce-4986-8502-486fe86406fe,extrinsic,0.7627703,0.01743357,0.2197961
20756147-7473-469e-a22c-3a384dfe48e9,intrinsic,0.0176684,0.0034609595,0.97887063
e6207295-8b56-4430-973b-b586334e3271,extrinsic,0.9824228,0.0030000214,0.014577144
e18b2e6e-239e-42a6-a3c6-0862b7a0bf66,no,0.006976965,0.9895007,0.0035223386
3a282882-ccee-4136-9488-164e36271480,no,0.020924278,0.9537604,0.025315288
e0dd1ce1-fb5d-4d8c-9a15-7fafa8e41dd0,intrinsic,0.018710513,0.0034930913,0.9777964
fdbd59a5-f0df-4a76-b1d9-28a55363b01c,intrinsic,0.017131962,0.0025938922,0.9802742
fbdc72df-ca19-40a8-b5a8-fba45cae9081,extrinsic,0.94825476,0.005411109,0.04633404
3d0a8bde-658b-44f8-9ec2-5f0b61b39592,intrinsic,0.015628587,0.0021727146,0.98219866
7664310b-92e4-43d7-8110-7d9ea3b842bd,no,0.08444353,0.9067332,0.008823269
830e6e6d-dd88-4d7c-ba77-a3c99efae165,intrinsic,0.10684741,0.30003074,0.5931219
982e279f-06cd-4c89-87aa-f44b8f335c1b,no,0.03703868,0.88925904,0.073702306
e71fa3b3-9443-49ea-a7fb-109e15acd48b,no,0.17780592,0.45625255,0.3659415
70d8edbd-8c63-45d2-a230-e159773a1bef,intrinsic,0.0018063085,0.0011397934,0.99705386
4b1214c2-0d35-42f7-a05b-c82986f2efb3,no,0.011393292,0.9801875,0.00841919
c61d6fa0-1fae-46bf-ab20-7081478ab11d,intrinsic,0.12918437,0.14991288,0.7209028
c0b94542-5346-4a28-82ff-7748e2325510,no,0.029370563,0.9591455,0.011483886
56fd33c4-9d26-47cf-a11f-8eec87286ed0,intrinsic,0.015420734,0.002750286,0.9818289
0dd54bd9-59de-4d82-a647-b3a12ec70ca1,no,0.052843038,0.810138,0.137019
99f2bf5d-e7aa-430e-8869-ba28b9ab2e56,intrinsic,0.002692991,0.0018847346,0.9954223
81086ad5-6432-4461-8acb-8bf31497db8c,intrinsic,0.010489454,0.0020173418,0.9874933
d4e6b0b9-34c7-493c-abaf-69f5639775d3,no,0.019743256,0.97321665,0.007040152
23f21852-6dcf-4ea3-bdff-2e7c9baa6fcc,intrinsic,0.04453636,0.001851939,0.9536117
53a4fc54-20b5-4a81-8514-c84815ea58a5,intrinsic,0.02980507,0.0101652285,0.9600297
645f1565-4910-4be6-b4f1-383a0e782da9,no,0.010849795,0.9810807,0.008069522
3604e359-1d64-4239-b40c-2bf85850d30a,no,0.03178946,0.9386955,0.029515076
6f235f13-4011-4337-a395-75f779095cd4,no,0.009165632,0.98629147,0.0045428113
87eebba1-88f3-4bb7-a40e-21f8fef43383,intrinsic,0.011514385,0.0022423181,0.9862433
5854b5db-3b17-41b5-a140-836b3adcadd0,extrinsic,0.964736,0.0041568265,0.03110712
dd71e459-9eb0-4aaf-af8e-000250b16a6c,extrinsic,0.97075415,0.0031716672,0.026074257
b7ac89d0-2e13-473c-a01e-a8d0c2acf667,intrinsic,0.026787212,0.002339611,0.9708731
e6920c88-2785-40af-9245-aea04aa81f32,no,0.009723909,0.9848934,0.0053826864
8b0acca3-c469-46b3-b4a8-41b9b0cb95eb,intrinsic,0.07393215,0.25213555,0.6739323
450408cf-89da-42ac-a4e0-c22b303e8d03,no,0.06008091,0.8811827,0.058736462
75314246-18e8-47ec-b012-c94288ee55c7,intrinsic,0.14072949,0.34834063,0.5109299
13bec668-1364-4ad8-9b98-a4f2ddfdac96,extrinsic,0.8924776,0.010187228,0.09733526
d79a0908-ccb6-4a7b-a136-e45fbb40cab1,extrinsic,0.98532593,0.0018902215,0.012783909
903b5abe-386e-4688-9a60-090164e87ac5,no,0.014686552,0.97361314,0.011700283
ef5217a8-ddf8-4c69-a577-eba06883a47b,no,0.017515201,0.97136676,0.011118087
bd1c521f-a89c-4f3c-ae66-3213effe919f,intrinsic,0.051847786,0.058117356,0.89003485
9b03f897-e303-45fd-99a8-04ad6f1ac3ac,intrinsic,0.008846893,0.0026641646,0.988489
a72295d4-eff5-4d50-8b28-38c0d41d46c4,intrinsic,0.007397714,0.0011566201,0.99144566
e35d2ed4-9227-4ccc-8be7-a465d4d0bdc9,extrinsic,0.91934687,0.0071020345,0.07355102
