id,predict_label,prob_intrinsic,prob_no,prob_extrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.036222193,0.007436815,0.95634097
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,no,0.10418035,0.5981671,0.29765248
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.07725017,0.00859136,0.91415846
31b33c97-2f59-4e72-8707-f47de204d7f9,extrinsic,0.3210774,0.01547914,0.66344345
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.97233725,0.0030392434,0.024623554
c5972f72-948c-4907-a0d9-5a5077d263eb,intrinsic,0.84125394,0.07287267,0.08587334
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,no,0.042381197,0.85917866,0.09844012
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.017723074,0.9539206,0.028356325
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.99885786,0.00012308982,0.0010190428
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.19859003,0.038013507,0.76339644
67e63111-c12d-4c63-be4e-d84f9f532a6b,intrinsic,0.7776512,0.012941529,0.20940724
147fa13b-ed91-442b-aa56-1efa8a3e4484,extrinsic,0.010066605,0.024850743,0.9650826
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.1403924,0.03381337,0.8257943
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.013581507,0.95849454,0.027923996
2ef86070-adc5-4d5b-8f37-b8e8e0711737,extrinsic,0.011396653,0.0076744766,0.98092884
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.084348,0.006860922,0.90879107
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.9581468,0.0068369037,0.035016317
be1605fb-5ddb-4620-a483-e73270ccc3ab,intrinsic,0.63727325,0.28510922,0.07761759
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.9060212,0.004312174,0.08966672
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.022825783,0.0027069657,0.9744673
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.027245434,0.0022047528,0.9705499
911e2881-3297-451b-b9f7-a3842688e811,extrinsic,0.24169058,0.06754658,0.6907628
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,extrinsic,0.27501577,0.17952906,0.5454552
3587ff61-22e7-4248-b697-e3b86bafb324,intrinsic,0.8812228,0.0067783864,0.11199885
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.022902615,0.959955,0.017142393
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.04899024,0.0017581289,0.94925165
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.96999073,0.0036698033,0.026339434
