id,predict_label,prob_extrinsic,prob_no,prob_intrinsic
b709059b-b3b6-4ac2-bb88-2c794e2cc219,extrinsic,0.9799018,0.00473028,0.015367974
7dc35ef5-c4b7-4538-ab90-627b9cbd896e,extrinsic,0.71568596,0.22744001,0.056874048
cfdfa010-f61c-4845-91c9-23f79be2b88b,extrinsic,0.9194131,0.047815945,0.032770902
31b33c97-2f59-4e72-8707-f47de204d7f9,intrinsic,0.2713849,0.0022819282,0.7263332
a2c83a00-e8b7-4236-86ce-5e0104df074a,intrinsic,0.00674729,0.00088011485,0.99237263
c5972f72-948c-4907-a0d9-5a5077d263eb,no,0.0035862885,0.9908806,0.005533082
c9cb5df4-6c6a-44db-977f-b5a9d59926f0,extrinsic,0.96533126,0.018160395,0.016508335
87ae8fca-aa1d-4ba4-bebe-fed2c811dd29,no,0.0013299731,0.9941565,0.004513602
faa318fc-0679-486c-98fd-54823a2374f9,intrinsic,0.003920726,0.0013732533,0.9947061
1d0a69e2-146d-492a-8c4a-3f77b7395c6a,extrinsic,0.896282,0.04096474,0.06275324
67e63111-c12d-4c63-be4e-d84f9f532a6b,extrinsic,0.6209438,0.004543578,0.37451267
147fa13b-ed91-442b-aa56-1efa8a3e4484,no,0.10326847,0.8812938,0.015437765
f3c5798c-82bf-4718-824e-ecbdc5d5ea1f,extrinsic,0.9842308,0.0019748074,0.013794381
74bff9f9-90ba-4a2b-9e94-062f6727b1b4,no,0.0021399395,0.9944523,0.0034077843
2ef86070-adc5-4d5b-8f37-b8e8e0711737,no,0.05238817,0.9336516,0.013960184
52b16a7d-6c31-4ef0-910b-b3c9524d2aa0,extrinsic,0.9277144,0.028137244,0.04414836
0cbaa260-29c7-46ba-8762-c19f795c9715,intrinsic,0.0075844307,0.002528991,0.98988664
be1605fb-5ddb-4620-a483-e73270ccc3ab,no,0.052001894,0.60634017,0.341658
a97690f9-2109-450d-b52e-fd66538ac80e,intrinsic,0.04131821,0.0011893914,0.9574924
53eda0a3-8b61-423b-9e97-8f9dc7899da5,extrinsic,0.96998984,0.0066352896,0.023374837
c984c8c1-0505-499f-a418-030a972f87b4,extrinsic,0.9602858,0.010048296,0.029665964
911e2881-3297-451b-b9f7-a3842688e811,intrinsic,0.0062895375,0.00073518365,0.99297523
d95f6c1c-bf53-4d9b-8245-ceffa88f5366,intrinsic,0.24637942,0.052265503,0.7013551
3587ff61-22e7-4248-b697-e3b86bafb324,no,0.009224897,0.96535194,0.025423188
28474ed7-0f88-4b49-9948-d9280f01cdf2,no,0.0051155165,0.9872667,0.007617686
1d482b01-5f17-40dc-ae68-2496571cc900,extrinsic,0.88846475,0.0030964408,0.10843871
d4df3d68-bbf7-4271-a4e9-a3cca9dd18b5,intrinsic,0.05746649,0.0036856032,0.9388479
6817a7a4-438b-4f6c-9afb-bfdd7640b938,no,0.0043489165,0.9921739,0.0034772106
9f7e65e5-dc55-421e-8b2b-d5ab62cba1c6,intrinsic,0.06264775,0.0012580034,0.9360942
95617e9b-4aad-4e0f-9837-8f3b2f19aab9,intrinsic,0.024157057,0.4709309,0.5049121
6a2a73e3-a709-497b-9b21-e43974c8ed11,extrinsic,0.97982657,0.008695725,0.011477673
0838092e-cc53-46f2-b70c-698ec63adb92,no,0.009507549,0.9783748,0.0121175945
ae7ea16b-f316-4c1d-b0d0-7f2a1465cdae,intrinsic,0.0056278096,0.0015672975,0.99280494
6753d640-2495-4e56-b7ba-7a0cba741d42,extrinsic,0.9574235,0.014493964,0.028082501
fba48cb8-665c-4d8b-9cd3-affa84bd973a,intrinsic,0.03334721,0.054406896,0.91224587
dd3de1a6-21f0-43fa-a50b-55ba853e1f2d,no,0.0065400214,0.9897507,0.0037093037
c42af041-9f49-411a-8b6f-0bf4ceec1cd3,extrinsic,0.8553241,0.011285988,0.13338985
24f0ade9-de2a-44de-bdd4-c0e8ee9e768f,intrinsic,0.0040293997,0.0014340677,0.9945365
6cdb1a88-d3b1-416d-a3ab-89a52f6cd2cd,intrinsic,0.06851872,0.006328566,0.9251528
833ef7fb-8da2-4e02-824a-9401668f1c23,intrinsic,0.024775052,0.00657605,0.9686489
7575b8cf-4deb-44c9-9329-071da25d919b,extrinsic,0.9326633,0.018123282,0.04921346
719b4a68-6b6a-4c55-9e4f-9b91ac42c80f,no,0.005915362,0.9875004,0.006584102
a1886042-c759-4987-8ca1-6b0bcd0e7cf3,extrinsic,0.97053355,0.011985432,0.017480962
73276dc7-d9d9-4c7d-9490-f16944ab5600,intrinsic,0.0054459213,0.002306364,0.9922477
0527270b-eb9f-4f9c-969e-990d4fedf740,intrinsic,0.018015597,0.062145352,0.919839
f05c0dec-152e-45b5-bd67-4877d24f8f6b,extrinsic,0.9580004,0.0027263393,0.039273255
b95e1113-c4de-4a71-840e-ca737e60222d,intrinsic,0.30480346,0.0029628878,0.6922337
65473e52-7738-405c-a3b3-fbc5896e03bd,intrinsic,0.07951035,0.003109165,0.9173805
93895c19-e978-4d68-9f62-7dc9dd0c8793,intrinsic,0.013218507,0.0031538894,0.98362756
f3659a06-b537-4fd0-95e1-d5cc2f8bde4f,intrinsic,0.18856236,0.0035182298,0.80791944
9c463d20-ed7f-4b76-baa5-12c214987315,intrinsic,0.030150594,0.032533776,0.9373157
dd205f51-9579-496f-86cb-c48c6921ad95,intrinsic,0.0070835734,0.0023387477,0.9905777
6ba0f481-14ce-4268-be62-2ee1912f313a,no,0.006224028,0.9893672,0.0044087386
9380ad73-a84c-44ec-9f3f-a8081c6558d3,no,0.020686705,0.96496147,0.014351814
256bdd5a-fb4a-43da-8c0d-06c0bc27871b,intrinsic,0.08839955,0.00184805,0.90975237
8e49b0bb-92fd-4794-8172-dc200f89ad1d,intrinsic,0.018330352,0.0011506794,0.98051894
1f28d882-0bac-4f12-a5d0-10425958259c,intrinsic,0.005613198,0.0010074588,0.99337935
32ca8a1c-2a40-4bf0-87ca-3706dfe69ba7,intrinsic,0.037191324,0.0026161305,0.96019256
0ce11603-74e6-420b-be2a-73ad36a04cf3,no,0.0075152544,0.98415345,0.008331268
03a5b309-cc61-4bd0-a4b7-f0727f834cd9,intrinsic,0.004032111,0.0005725052,0.99539536
6dd5e6db-7bc2-4681-b25c-fbfd4c299ef3,extrinsic,0.87346685,0.005226274,0.12130688
57362930-a2b1-4881-a67e-0de662709881,extrinsic,0.86153173,0.07151399,0.0669543
f85980d1-9e99-42e9-a078-d2d1f51a84a8,extrinsic,0.91235906,0.005639962,0.08200098
9ad500c2-252f-4cf9-a724-9a5461de8e21,no,0.015360811,0.9397316,0.044907544
83bde43e-6ab5-4440-8694-b36e763ab138,intrinsic,0.010465578,0.002104587,0.9874298
